id,blh
ASP-2012-04-21,417.6071725
ASP-2012-04-22,225.92271875
ASP-2012-04-23,323.58070625
ASP-2012-04-24,258.01373862500003
ASP-2012-04-25,414.2917375
ASP-2012-04-26,323.46700375
ASP-2012-04-27,534.6868475
ASP-2012-04-28,575.417375625
ASP-2012-04-29,350.6211825
ASP-2012-04-30,263.29305124999996
ASP-2012-05-01,397.96250050000003
ASP-2012-05-02,233.918085625
ASP-2012-05-03,449.468459375
ASP-2012-05-04,361.92319875
ASP-2012-05-05,876.6176545
ASP-2012-05-06,573.34254375
ASP-2012-05-07,547.09594425
ASP-2012-05-08,478.69233625
ASP-2012-05-09,487.15231375
ASP-2012-05-10,449.28600374999996
ASP-2012-05-11,751.0851250000001
ASP-2012-05-12,834.024755
ASP-2012-05-13,447.37318949999997
ASP-2012-05-14,727.3109075
ASP-2012-05-15,436.00784625
ASP-2012-05-16,256.203709375
ASP-2012-05-17,471.56167375
ASP-2012-05-18,727.4016195
ASP-2012-05-19,382.23537525
ASP-2012-05-20,261.014321875
ASP-2012-05-21,256.33086875
ASP-2012-05-22,400.15277249999997
ASP-2012-05-23,320.38141525
ASP-2012-05-24,187.44939325
ASP-2012-05-25,210.508346625
ASP-2012-05-26,392.682736375
ASP-2012-05-27,436.11329125
ASP-2012-05-28,584.24853125
ASP-2012-05-29,1002.840125
ASP-2012-05-30,634.143715
ASP-2012-05-31,495.5515875
ASP-2012-06-01,619.7804825000001
ASP-2012-06-02,1091.82620125
ASP-2012-06-03,886.805905
ASP-2012-06-04,486.24186375
ASP-2012-06-05,419.422215
ASP-2012-06-06,532.494555625
ASP-2012-06-07,330.24902375
ASP-2012-06-08,388.82549025000003
ASP-2012-06-09,382.003318125
ASP-2012-06-10,386.53129375
ASP-2012-06-11,336.77862375
ASP-2012-06-12,264.877249
ASP-2012-06-13,316.05828375
ASP-2012-06-14,639.60764375
ASP-2012-06-15,599.90859
ASP-2012-06-16,368.85846875
ASP-2012-06-17,560.73925375
ASP-2012-06-18,555.879085
ASP-2012-06-19,844.2890325
ASP-2012-06-20,408.2584675
ASP-2012-06-21,269.71001075
ASP-2012-06-22,515.84465125
ASP-2012-06-23,344.91456625
ASP-2012-06-24,497.57635875
ASP-2012-06-25,625.269445
ASP-2012-06-26,709.60906875
ASP-2012-06-27,538.1158785
ASP-2012-06-28,482.94112524999997
ASP-2012-06-29,558.6321075
ASP-2012-06-30,463.558125
ASP-2012-07-01,422.73227
ASP-2012-07-02,883.92020875
ASP-2012-07-03,464.386685
ASP-2012-07-04,416.1366875
ASP-2012-07-05,450.6883725
ASP-2012-07-06,381.66239375
ASP-2012-07-07,145.91300950000002
ASP-2012-07-08,290.288539375
ASP-2012-07-09,437.56068
ASP-2012-07-10,568.89715625
ASP-2012-07-11,683.992785
ASP-2012-07-12,525.85274
ASP-2012-07-13,621.3685625
ASP-2012-07-14,567.7806674999999
ASP-2012-07-15,636.58911625
ASP-2012-07-16,974.98654375
ASP-2012-07-17,531.21556875
ASP-2012-07-18,432.391028125
ASP-2012-07-19,405.574388125
ASP-2012-07-20,396.524148125
ASP-2012-07-21,672.83037375
ASP-2012-07-22,762.81906625
ASP-2012-07-23,1158.8576675
ASP-2012-07-24,639.76215375
ASP-2012-07-25,278.17517937499997
ASP-2012-07-26,396.575295
ASP-2012-07-27,356.75311875
ASP-2012-07-28,338.84018875
ASP-2012-07-29,582.23838875
ASP-2012-07-30,567.949275
ASP-2012-07-31,754.80720125
ASP-2012-08-01,755.94809375
ASP-2012-08-02,536.6456375
ASP-2012-08-03,450.10314625
ASP-2012-08-04,603.12129375
ASP-2012-08-05,467.01093625
ASP-2012-08-06,359.163566875
ASP-2012-08-07,765.22287375
ASP-2012-08-08,382.45766249999997
ASP-2012-08-09,601.3286675
ASP-2012-08-10,530.5972125
ASP-2012-08-11,345.96072775
ASP-2012-08-12,329.789215
ASP-2012-08-13,854.672295
ASP-2012-08-14,708.4929325
ASP-2012-08-15,539.10348125
ASP-2012-08-16,268.2589875
ASP-2012-08-17,255.85355224999998
ASP-2012-08-18,421.98235999999997
ASP-2012-08-19,634.76134125
ASP-2012-08-20,593.59726
ASP-2012-08-21,489.300225
ASP-2012-08-22,435.46351375
ASP-2012-08-23,814.76950375
ASP-2012-08-24,457.60731
ASP-2012-08-25,383.49657875
ASP-2012-08-26,536.169645
ASP-2012-08-27,934.84310375
ASP-2012-08-28,381.08294375
ASP-2012-08-29,433.83056
ASP-2012-08-30,620.21525
ASP-2012-08-31,406.43009125
ASP-2012-09-01,320.75583
ASP-2012-09-02,770.4480575
ASP-2012-09-03,793.6775
ASP-2012-09-04,720.41609125
ASP-2012-09-05,1056.3718925
ASP-2012-09-06,1089.87450375
ASP-2012-09-07,855.8685225
ASP-2012-09-08,928.74589
ASP-2012-09-09,472.43723375
ASP-2012-09-10,355.6015175
ASP-2012-09-11,544.8329175
ASP-2012-09-12,762.8397424999999
ASP-2012-09-13,836.4255537500001
ASP-2012-09-14,946.8403950000001
ASP-2012-09-15,732.52047625
ASP-2012-09-16,724.8217475
ASP-2012-09-17,984.85264375
ASP-2012-09-18,519.22316
ASP-2012-09-19,760.214195
ASP-2012-09-20,832.3760425
ASP-2012-09-21,555.63745125
ASP-2012-09-22,643.05399375
ASP-2012-09-23,675.50718125
ASP-2012-09-24,879.9526425
ASP-2012-09-25,460.18453375
ASP-2012-09-26,427.98248875
ASP-2012-09-27,488.480435
ASP-2012-09-28,627.52466625
ASP-2012-09-29,541.20747125
ASP-2012-09-30,681.011465
ASP-2012-10-01,562.119475
ASP-2012-10-02,389.6902475
ASP-2012-10-03,396.1612675
ASP-2012-10-04,354.60800950000004
ASP-2012-10-05,510.708975
ASP-2012-10-06,655.2073325
ASP-2012-10-07,804.54996
ASP-2012-10-08,783.4804
ASP-2012-10-09,678.4213275
ASP-2012-10-10,754.2394675
ASP-2012-10-11,572.86416875
ASP-2012-10-12,219.147516875
ASP-2012-10-13,561.6281475
ASP-2012-10-14,641.77923875
ASP-2012-10-15,448.558485625
ASP-2012-10-16,770.94938
ASP-2012-10-17,882.3297062500001
ASP-2012-10-18,345.8209025
ASP-2012-10-19,263.409325375
ASP-2012-10-20,275.64746625
ASP-2012-10-21,390.84732125
ASP-2012-10-22,434.75384
ASP-2012-10-23,415.811005
ASP-2012-10-24,684.751285
ASP-2012-10-25,653.7861425
ASP-2012-10-26,1388.6055000000001
ASP-2012-10-27,401.2208
ASP-2012-10-28,228.37551625
ASP-2012-10-29,911.19072
ASP-2012-10-30,638.893285
ASP-2012-10-31,499.85741874999997
ASP-2012-11-01,1041.0238
ASP-2012-11-02,718.49361125
ASP-2012-11-03,318.99331
ASP-2012-11-04,239.63815375
ASP-2012-11-05,331.4405975
ASP-2012-11-06,664.1867374999999
ASP-2012-11-07,716.4172425
ASP-2012-11-08,225.44955625
ASP-2012-11-09,280.485810625
ASP-2012-11-10,659.4764775
ASP-2012-11-11,634.2391325
ASP-2012-11-12,919.18290375
ASP-2012-11-13,318.46281125
ASP-2012-11-14,733.55579
ASP-2012-11-15,677.92341375
ASP-2012-11-16,547.56934375
ASP-2012-11-17,572.4688424999999
ASP-2012-11-18,615.485815
ASP-2012-11-19,601.84597625
ASP-2012-11-20,633.7565625
ASP-2012-11-21,484.17391625
ASP-2012-11-22,588.161995
ASP-2012-11-23,437.7092625
ASP-2012-11-24,611.4887975
ASP-2012-11-25,563.99670125
ASP-2012-11-26,813.95641
ASP-2012-11-27,667.9974625
ASP-2012-11-28,740.13800625
ASP-2012-11-29,861.201465
ASP-2012-11-30,655.3779812500001
ASP-2012-12-01,417.4206975
ASP-2012-12-02,374.5355225
ASP-2012-12-03,303.080885
ASP-2012-12-04,284.82166625
ASP-2012-12-05,614.0965475
ASP-2012-12-06,410.97587625
ASP-2012-12-07,115.324795875
ASP-2012-12-08,272.98731625
ASP-2012-12-09,313.723851875
ASP-2012-12-10,658.26143625
ASP-2012-12-11,816.8483275
ASP-2012-12-12,374.88884625
ASP-2012-12-13,175.030055
ASP-2012-12-14,342.18216874999996
ASP-2012-12-15,978.09239375
ASP-2012-12-16,596.27163125
ASP-2012-12-17,506.9114825
ASP-2012-12-18,513.53003375
ASP-2012-12-19,400.32336875
ASP-2012-12-20,248.97502375
ASP-2012-12-21,570.37327875
ASP-2012-12-22,514.5310675
ASP-2012-12-23,964.710335
ASP-2012-12-24,704.34201875
ASP-2012-12-25,459.8415825
ASP-2012-12-26,417.221805
ASP-2012-12-27,585.13084625
ASP-2012-12-28,518.743885
ASP-2012-12-29,418.594799375
ASP-2012-12-30,523.5742525
ASP-2012-12-31,668.23688625
ASP-2013-01-01,656.3210475
ASP-2013-01-02,527.20292125
ASP-2013-01-03,381.00598125
ASP-2013-01-04,489.67874
ASP-2013-01-05,234.250231875
ASP-2013-01-06,183.96177675
ASP-2013-01-07,256.610507
ASP-2013-01-08,349.2073325
ASP-2013-01-09,315.25936
ASP-2013-01-10,900.7818275
ASP-2013-01-11,1047.83032875
ASP-2013-01-12,553.9202225
ASP-2013-01-13,215.6734325
ASP-2013-01-14,274.338375
ASP-2013-01-15,591.3799325
ASP-2013-01-16,137.186238125
ASP-2013-01-17,471.76104499999997
ASP-2013-01-18,371.7623575
ASP-2013-01-19,160.64326
ASP-2013-01-20,545.9656225
ASP-2013-01-21,644.8009
ASP-2013-01-22,148.047029375
ASP-2013-01-23,127.136218875
ASP-2013-01-24,134.21833875
ASP-2013-01-25,173.17255624999999
ASP-2013-01-26,641.0161825
ASP-2013-01-27,805.217075
ASP-2013-01-28,759.08791
ASP-2013-01-29,602.63366375
ASP-2013-01-30,636.63675875
ASP-2013-01-31,559.946025
ASP-2013-02-01,121.572654625
ASP-2013-02-02,173.80099125
ASP-2013-02-03,137.90586
ASP-2013-02-04,527.5786
ASP-2013-02-05,677.16333375
ASP-2013-02-06,268.299801
ASP-2013-02-07,378.61213125
ASP-2013-02-08,748.35044125
ASP-2013-02-09,515.39786125
ASP-2013-02-10,360.81854250000004
ASP-2013-02-11,278.95978125
ASP-2013-02-12,391.32124125
ASP-2013-02-13,216.758551875
ASP-2013-02-14,353.807355
ASP-2013-02-15,314.6067725
ASP-2013-02-16,233.63259375
ASP-2013-02-17,526.7804525
ASP-2013-02-18,466.0812125
ASP-2013-02-19,1007.62842125
ASP-2013-02-20,1018.08694125
ASP-2013-02-21,407.40053125000003
ASP-2013-02-22,149.63565875
ASP-2013-02-23,265.81863125
ASP-2013-02-24,355.2332075
ASP-2013-02-25,200.57240374999998
ASP-2013-02-26,146.245232625
ASP-2013-02-27,167.06331275
ASP-2013-02-28,454.61673375
ASP-2013-03-01,964.39446375
ASP-2013-03-02,692.0117875
ASP-2013-03-03,1200.52143175
ASP-2013-03-04,352.53199
ASP-2013-03-05,365.3793375
ASP-2013-03-06,495.51686874999996
ASP-2013-03-07,301.5367345
ASP-2013-03-08,184.7843315
ASP-2013-03-09,784.45881125
ASP-2013-03-10,756.96385875
ASP-2013-03-11,241.9316
ASP-2013-03-12,271.66237375000003
ASP-2013-03-13,677.61627375
ASP-2013-03-14,490.28361125
ASP-2013-03-15,277.6017675
ASP-2013-03-16,236.30531825
ASP-2013-03-17,489.45799999999997
ASP-2013-03-18,868.9613850000001
ASP-2013-03-19,1165.9119075
ASP-2013-03-20,1202.733675
ASP-2013-03-21,1074.87508
ASP-2013-03-22,797.0307125
ASP-2013-03-23,422.68500374999996
ASP-2013-03-24,536.26411625
ASP-2013-03-25,289.485443625
ASP-2013-03-26,234.830802375
ASP-2013-03-27,206.730544
ASP-2013-03-28,258.97017125
ASP-2013-03-29,547.8934975
ASP-2013-03-30,884.2033425000001
ASP-2013-03-31,230.035311375
ASP-2013-04-01,216.861089
ASP-2013-04-02,248.263123125
ASP-2013-04-03,154.795498375
ASP-2013-04-04,165.0074165
ASP-2013-04-05,471.19368875
ASP-2013-04-06,248.13408125
ASP-2013-04-07,463.22524125
ASP-2013-04-08,576.027425
ASP-2013-04-09,284.48251125
ASP-2013-04-10,424.02898375
ASP-2013-04-11,322.0971225
ASP-2013-04-12,382.36270375
ASP-2013-04-13,409.1341425
ASP-2013-04-14,306.101815
ASP-2013-04-15,406.3502725
ASP-2013-04-16,196.3508975
ASP-2013-04-17,801.921495
ASP-2013-04-18,751.789435
ASP-2013-04-19,953.8635025
ASP-2013-04-20,672.28150875
ASP-2013-04-21,234.6862995
ASP-2013-04-22,375.91527125
ASP-2013-04-23,961.89251625
ASP-2013-04-24,1068.70263375
ASP-2013-04-25,611.99690625
ASP-2013-04-26,447.92883875
ASP-2013-04-27,342.987433
ASP-2013-04-28,349.16530925
ASP-2013-04-29,658.88970875
ASP-2013-04-30,1169.71809625
ASP-2013-05-01,355.11354625
ASP-2013-05-02,928.6075812500001
ASP-2013-05-03,398.74433625
ASP-2013-05-04,360.37305625
ASP-2013-05-05,837.975395
ASP-2013-05-06,381.95641
ASP-2013-05-07,360.596932
ASP-2013-05-08,254.288045875
ASP-2013-05-09,176.87964675
ASP-2013-05-10,314.50716875
ASP-2013-05-11,572.72394375
ASP-2013-05-12,295.354550625
ASP-2013-05-13,378.08119750000003
ASP-2013-05-14,534.93895
ASP-2013-05-15,362.04033625
ASP-2013-05-16,378.42625875
ASP-2013-05-17,288.78574125
ASP-2013-05-18,310.925435
ASP-2013-05-19,285.50902425
ASP-2013-05-20,236.26190875
ASP-2013-05-21,239.917345
ASP-2013-05-22,283.772855
ASP-2013-05-23,293.51906625
ASP-2013-05-24,246.990095
ASP-2013-05-25,789.6879375
ASP-2013-05-26,549.5546575
ASP-2013-05-27,393.993825
ASP-2013-05-28,390.09161
ASP-2013-05-29,253.5642375
ASP-2013-05-30,247.929530875
ASP-2013-05-31,284.56460125
ASP-2013-06-01,228.63406500000002
ASP-2013-06-02,173.56335375
ASP-2013-06-03,514.507777
ASP-2013-06-04,842.01338875
ASP-2013-06-05,308.496317125
ASP-2013-06-06,219.2966375
ASP-2013-06-07,374.9987945
ASP-2013-06-08,447.392304375
ASP-2013-06-09,288.9057555
ASP-2013-06-10,561.78854
ASP-2013-06-11,528.85795375
ASP-2013-06-12,444.0629975
ASP-2013-06-13,440.062199
ASP-2013-06-14,884.89926125
ASP-2013-06-15,826.94918375
ASP-2013-06-16,798.77969125
ASP-2013-06-17,619.32427675
ASP-2013-06-18,422.88952374999997
ASP-2013-06-19,393.37306375
ASP-2013-06-20,365.98015075
ASP-2013-06-21,390.7986475
ASP-2013-06-22,752.56514
ASP-2013-06-23,444.39224375000003
ASP-2013-06-24,378.675773125
ASP-2013-06-25,431.73284875
ASP-2013-06-26,440.5840625
ASP-2013-06-27,483.71343625000003
ASP-2013-06-28,549.44158125
ASP-2013-06-29,606.927665
ASP-2013-06-30,453.23414625
ASP-2013-07-01,481.54212625
ASP-2013-07-02,767.73922125
ASP-2013-07-03,593.07664
ASP-2013-07-04,357.10743625
ASP-2013-07-05,646.08530875
ASP-2013-07-06,589.65941375
ASP-2013-07-07,469.30043875
ASP-2013-07-08,687.9990787500001
ASP-2013-07-09,544.8527625
ASP-2013-07-10,629.72519075
ASP-2013-07-11,733.08028
ASP-2013-07-12,493.3388235
ASP-2013-07-13,266.0456175
ASP-2013-07-14,358.25557075
ASP-2013-07-15,852.2953475
ASP-2013-07-16,882.9759037499999
ASP-2013-07-17,555.0815675
ASP-2013-07-18,762.6985912499999
ASP-2013-07-19,1268.3893375
ASP-2013-07-20,866.955685
ASP-2013-07-21,817.25261875
ASP-2013-07-22,1146.6292475
ASP-2013-07-23,951.772425
ASP-2013-07-24,487.687265
ASP-2013-07-25,294.23203812500003
ASP-2013-07-26,329.423212375
ASP-2013-07-27,285.547964375
ASP-2013-07-28,369.9469725
ASP-2013-07-29,294.156614375
ASP-2013-07-30,343.615864
ASP-2013-07-31,551.70315125
ASP-2013-08-01,769.55624875
ASP-2013-08-02,420.794487
ASP-2013-08-03,365.08948375
ASP-2013-08-04,489.28501375
ASP-2013-08-05,412.649755625
ASP-2013-08-06,552.7739300000001
ASP-2013-08-07,415.223705
ASP-2013-08-08,292.35424862499997
ASP-2013-08-09,682.32791
ASP-2013-08-10,518.59641125
ASP-2013-08-11,481.58203625
ASP-2013-08-12,1011.10022625
ASP-2013-08-13,606.5162075
ASP-2013-08-14,477.16169375000004
ASP-2013-08-15,655.84726625
ASP-2013-08-16,560.282425
ASP-2013-08-17,593.657325
ASP-2013-08-18,567.77286625
ASP-2013-08-19,768.97454125
ASP-2013-08-20,577.45772875
ASP-2013-08-21,672.45598875
ASP-2013-08-22,690.2295475
ASP-2013-08-23,607.47521375
ASP-2013-08-24,521.4777225
ASP-2013-08-25,500.0136875
ASP-2013-08-26,304.61442
ASP-2013-08-27,317.49576625
ASP-2013-08-28,395.21726
ASP-2013-08-29,511.46355124999997
ASP-2013-08-30,387.8498025
ASP-2013-08-31,398.50141125
ASP-2013-09-01,868.2460925
ASP-2013-09-02,727.84633125
ASP-2013-09-03,536.412495625
ASP-2013-09-04,232.04445875
ASP-2013-09-05,341.2074225
ASP-2013-09-06,504.03306625
ASP-2013-09-07,362.69299374999997
ASP-2013-09-08,266.87026375
ASP-2013-09-09,384.965125
ASP-2013-09-10,413.09323625
ASP-2013-09-11,275.86447499999997
ASP-2013-09-12,335.35557925
ASP-2013-09-13,252.81663575000002
ASP-2013-09-14,451.5898825
ASP-2013-09-15,608.780565
ASP-2013-09-16,646.4743012499999
ASP-2013-09-17,351.74326874999997
ASP-2013-09-18,340.6746225
ASP-2013-09-19,358.5437075
ASP-2013-09-20,523.5801025000001
ASP-2013-09-21,738.3092724999999
ASP-2013-09-22,695.74956
ASP-2013-09-23,1142.08167875
ASP-2013-09-24,817.9388375
ASP-2013-09-25,851.558705
ASP-2013-09-26,877.55059625
ASP-2013-09-27,719.71270625
ASP-2013-09-28,678.8036225
ASP-2013-09-29,390.60032125
ASP-2013-09-30,421.67293374999997
ASP-2013-10-01,795.0509549999999
ASP-2013-10-02,464.13474999999994
ASP-2013-10-03,523.68759125
ASP-2013-10-04,656.21144125
ASP-2013-10-05,597.73725
ASP-2013-10-06,549.21059875
ASP-2013-10-07,690.90515
ASP-2013-10-08,643.14480625
ASP-2013-10-09,670.25779875
ASP-2013-10-10,379.47611875
ASP-2013-10-11,440.17034875
ASP-2013-10-12,151.37162025
ASP-2013-10-13,217.694676625
ASP-2013-10-14,412.19518875
ASP-2013-10-15,584.60176875
ASP-2013-10-16,527.22209125
ASP-2013-10-17,377.48136750000003
ASP-2013-10-18,707.188495
ASP-2013-10-19,535.44235
ASP-2013-10-20,495.044935
ASP-2013-10-21,984.6427625
ASP-2013-10-22,758.96629375
ASP-2013-10-23,476.70296874999997
ASP-2013-10-24,1100.5176075
ASP-2013-10-25,537.5275725
ASP-2013-10-26,787.14770375
ASP-2013-10-27,591.6106325000001
ASP-2013-10-28,924.0494
ASP-2013-10-29,1040.935925
ASP-2013-10-30,613.6693525000001
ASP-2013-10-31,749.35828125
ASP-2013-11-01,694.631345
ASP-2013-11-02,352.756115
ASP-2013-11-03,445.67217212500003
ASP-2013-11-04,732.28082875
ASP-2013-11-05,634.08819125
ASP-2013-11-06,336.2658375
ASP-2013-11-07,538.40726375
ASP-2013-11-08,784.0105625
ASP-2013-11-09,637.22700875
ASP-2013-11-10,729.25831
ASP-2013-11-11,304.7914425
ASP-2013-11-12,694.319035
ASP-2013-11-13,669.15099375
ASP-2013-11-14,237.6191475
ASP-2013-11-15,661.74189625
ASP-2013-11-16,737.7308975
ASP-2013-11-17,686.8879762500001
ASP-2013-11-18,664.3608525
ASP-2013-11-19,522.33209
ASP-2013-11-20,527.83995125
ASP-2013-11-21,464.82278125
ASP-2013-11-22,320.58433875
ASP-2013-11-23,457.20240125
ASP-2013-11-24,680.67279
ASP-2013-11-25,664.0330175
ASP-2013-11-26,361.19894375
ASP-2013-11-27,551.08834375
ASP-2013-11-28,1448.6983125000002
ASP-2013-11-29,371.87003749999997
ASP-2013-11-30,297.76120875
ASP-2013-12-01,1409.07761125
ASP-2013-12-02,631.58802625
ASP-2013-12-03,705.539705
ASP-2013-12-04,489.76300249999997
ASP-2013-12-05,983.2575975
ASP-2013-12-06,645.565758
ASP-2013-12-07,819.86132875
ASP-2013-12-08,460.27506500000004
ASP-2013-12-09,307.108725
ASP-2013-12-10,503.6743025
ASP-2013-12-11,533.45459125
ASP-2013-12-12,639.035525
ASP-2013-12-13,541.956608125
ASP-2013-12-14,457.8657725
ASP-2013-12-15,452.33810500000004
ASP-2013-12-16,663.86342875
ASP-2013-12-17,717.17495625
ASP-2013-12-18,472.9457925
ASP-2013-12-19,556.0734575
ASP-2013-12-20,582.072905
ASP-2013-12-21,950.23467375
ASP-2013-12-22,1053.09166875
ASP-2013-12-23,1100.9252999999999
ASP-2013-12-24,787.39486625
ASP-2013-12-25,597.28995
ASP-2013-12-26,244.377831625
ASP-2013-12-27,483.04594
ASP-2013-12-28,535.61935125
ASP-2013-12-29,745.565985
ASP-2013-12-30,694.51735
ASP-2013-12-31,709.28411375
BEI-2018-06-01,985.062614
BEI-2018-06-02,1029.49768375
BEI-2018-06-03,471.53533
BEI-2018-06-04,1439.06658875
BEI-2018-06-05,1190.276275
BEI-2018-06-06,629.9074302500001
BEI-2018-06-07,1062.6430155
BEI-2018-06-08,1176.87119375
BEI-2018-06-09,384.530360625
BEI-2018-06-10,865.0753625
BEI-2018-06-11,670.2956775
BEI-2018-06-12,729.1269912500001
BEI-2018-06-13,299.1969535
BEI-2018-06-14,567.45908425
BEI-2018-06-15,687.4414075
BEI-2018-06-16,509.555851125
BEI-2018-06-17,522.39333975
BEI-2018-06-18,658.40460125
BEI-2018-06-19,1084.416334625
BEI-2018-06-20,1411.057608125
BEI-2018-06-21,870.99951
BEI-2018-06-22,551.64668525
BEI-2018-06-23,703.89526
BEI-2018-06-24,762.90659625
BEI-2018-06-25,477.4506705
BEI-2018-06-26,628.0960612499999
BEI-2018-06-27,1434.82869375
BEI-2018-06-28,1544.6507746250002
BEI-2018-06-29,1136.87293725
BEI-2018-06-30,971.40792875
BEI-2018-07-01,884.4208475
BEI-2018-07-02,795.02948375
BEI-2018-07-03,440.99139275
BEI-2018-07-04,520.4675125
BEI-2018-07-05,616.90608375
BEI-2018-07-06,888.27611
BEI-2018-07-07,489.422959375
BEI-2018-07-08,444.735013
BEI-2018-07-09,313.63525
BEI-2018-07-10,389.453195
BEI-2018-07-11,172.73051375
BEI-2018-07-12,290.68455875
BEI-2018-07-13,176.4804485
BEI-2018-07-14,390.685965125
BEI-2018-07-15,491.528305
BEI-2018-07-16,238.6627395
BEI-2018-07-17,248.061076125
BEI-2018-07-18,340.5132375
BEI-2018-07-19,410.77708375
BEI-2018-07-20,456.54379375
BEI-2018-07-21,513.030377875
BEI-2018-07-22,351.197879
BEI-2018-07-23,572.2825125
BEI-2018-07-24,256.595754
BEI-2018-07-25,522.7735666250001
BEI-2018-07-26,436.02920375
BEI-2018-07-27,412.682886875
BEI-2018-07-28,447.316254875
BEI-2018-07-29,432.71206075
BEI-2018-07-30,446.1519255
BEI-2018-07-31,400.4402465
BEI-2018-08-01,460.73983975
BEI-2018-08-02,500.02415025000005
BEI-2018-08-03,499.694083125
BEI-2018-08-04,473.830238375
BEI-2018-08-05,555.5778155
BEI-2018-08-06,184.90341
BEI-2018-08-07,231.74389787500002
BEI-2018-08-08,208.062031
BEI-2018-08-09,286.09572787499997
BEI-2018-08-10,412.9691225
BEI-2018-08-11,301.745053125
BEI-2018-08-12,265.481002
BEI-2018-08-13,249.112316875
BEI-2018-08-14,373.57164625
BEI-2018-08-15,727.883319625
BEI-2018-08-16,479.464479
BEI-2018-08-17,363.47583375
BEI-2018-08-18,280.97385125
BEI-2018-08-19,317.47718375
BEI-2018-08-20,366.6687175
BEI-2018-08-21,487.23216387499997
BEI-2018-08-22,323.521683125
BEI-2018-08-23,441.739048875
BEI-2018-08-24,509.858371125
BEI-2018-08-25,497.132715375
BEI-2018-08-26,407.5043665
BEI-2018-08-27,538.06238225
BEI-2018-08-28,455.732243625
BEI-2018-08-29,507.052060125
BEI-2018-08-30,162.89262175
BEI-2018-08-31,463.40461500000004
BEI-2018-09-01,631.19905625
BEI-2018-09-02,285.325594375
BEI-2018-09-03,945.10233125
BEI-2018-09-04,548.3607965
BEI-2018-09-05,479.659550625
BEI-2018-09-06,1137.515004375
BEI-2018-09-07,901.901987
BEI-2018-09-08,697.76917675
BEI-2018-09-09,439.623823
BEI-2018-09-10,578.1233872500001
BEI-2018-09-11,528.2355845
BEI-2018-09-12,472.17273175
BEI-2018-09-13,463.43277712500003
BEI-2018-09-14,546.160492125
BEI-2018-09-15,684.24697
BEI-2018-09-16,673.512744375
BEI-2018-09-17,393.19515525
BEI-2018-09-18,242.050730875
BEI-2018-09-19,169.76635675
BEI-2018-09-20,375.36729425
BEI-2018-09-21,1079.384051875
BEI-2018-09-22,900.313985375
BEI-2018-09-23,1047.4956075
BEI-2018-09-24,616.854748125
BEI-2018-09-25,637.53307375
BEI-2018-09-26,562.46727675
BEI-2018-09-27,381.75128075
BEI-2018-09-28,486.11393875
BEI-2018-09-29,883.006529625
BEI-2018-09-30,1248.9220475
BEI-2018-10-01,755.1304887499999
BEI-2018-10-02,473.724938375
BEI-2018-10-03,384.868207
BEI-2018-10-04,285.301766875
BEI-2018-10-05,459.52908625
BEI-2018-10-06,749.597125875
BEI-2018-10-07,749.4054816250001
BEI-2018-10-08,768.993982875
BEI-2018-10-09,1282.579576125
BEI-2018-10-10,742.9393002500001
BEI-2018-10-11,498.69147300000003
BEI-2018-10-12,350.99112037500004
BEI-2018-10-13,280.75829562499996
BEI-2018-10-14,268.098266875
BEI-2018-10-15,197.73389325
BEI-2018-10-16,416.603535375
BEI-2018-10-17,361.62856899999997
BEI-2018-10-18,281.72677937500004
BEI-2018-10-19,291.872267625
BEI-2018-10-20,288.97918899999996
BEI-2018-10-21,161.4987
BEI-2018-10-22,515.966935625
BEI-2018-10-23,444.710281625
BEI-2018-10-24,161.357245375
BEI-2018-10-25,695.27032325
BEI-2018-10-26,1048.75059025
BEI-2018-10-27,735.423245
BEI-2018-10-28,1011.733067
BEI-2018-10-29,536.011709625
BEI-2018-10-30,492.49121899999994
BEI-2018-10-31,249.55907150000002
BEI-2018-11-01,209.87111925
BEI-2018-11-02,205.57655125
BEI-2018-11-03,247.614035125
BEI-2018-11-04,275.611398875
BEI-2018-11-05,318.03449624999996
BEI-2018-11-06,279.252673
BEI-2018-11-07,203.854093
BEI-2018-11-08,219.21068637500002
BEI-2018-11-09,319.37216625
BEI-2018-11-10,192.23792675
BEI-2018-11-11,266.38848775
BEI-2018-11-12,172.87774175
BEI-2018-11-13,173.624359875
BEI-2018-11-14,191.01309475
BEI-2018-11-15,423.777947875
BEI-2018-11-16,366.32985037500004
BEI-2018-11-17,264.292709
BEI-2018-11-18,450.725670375
BEI-2018-11-19,151.9248965
BEI-2018-11-20,312.76291387500004
BEI-2018-11-21,577.637382375
BEI-2018-11-22,262.88107175
BEI-2018-11-23,204.803573
BEI-2018-11-24,162.04829225
BEI-2018-11-25,98.902414375
BEI-2018-11-26,75.262074875
BEI-2018-11-27,407.6350545
BEI-2018-11-28,123.399153875
BEI-2018-11-29,150.084711
BEI-2018-11-30,105.55829324999999
BEI-2018-12-01,127.77141174999998
BEI-2018-12-02,163.42551
BEI-2018-12-03,435.91658962500003
BEI-2018-12-04,572.54527475
BEI-2018-12-05,308.49002937499995
BEI-2018-12-06,1245.68275125
BEI-2018-12-07,1091.4383825
BEI-2018-12-08,484.175547625
BEI-2018-12-09,222.83311475
BEI-2018-12-10,217.031024125
BEI-2018-12-11,401.118074125
BEI-2018-12-12,211.130967
BEI-2018-12-13,327.714628875
BEI-2018-12-14,201.723471125
