id,nh3,crwc,c10h16
MHD-2007-03-28,1.6073906e-10,1.9927194e-07,3.0717113e-11
MHD-2007-03-29,1.8709026e-10,3.7928106e-07,3.046389e-11
MHD-2007-03-30,5.648253e-10,1.6395042e-07,6.2682144e-11
MHD-2007-03-31,1.240446e-09,0.0,9.840584e-11
MHD-2007-04-01,1.0828868e-09,0.0,7.448971e-11
MHD-2007-04-02,1.0621598e-09,0.0,5.510839e-11
MHD-2007-04-03,8.5147916e-10,1.2532038e-08,8.2486545e-11
MHD-2007-04-04,7.4701073e-10,0.0,1.28448e-10
MHD-2007-04-05,4.7508975e-10,1.7903221e-09,2.7364547e-10
MHD-2007-04-06,3.9096118e-10,0.0,2.9138686e-10
MHD-2007-04-07,4.0384557e-10,0.0,4.4819617e-10
MHD-2007-04-08,2.4230412e-10,1.1954734e-07,2.6234195e-10
MHD-2007-04-09,1.847064e-10,3.420686e-07,8.614802e-11
MHD-2007-04-10,2.4533242e-10,3.3950894e-07,1.1797971e-10
MHD-2007-04-11,3.1646533e-10,5.6552796e-07,3.063831e-10
MHD-2007-04-12,5.277932e-10,1.13663816e-07,3.4504055e-10
MHD-2007-04-13,6.797489e-10,0.0,4.284157e-10
MHD-2007-04-14,7.338035e-10,0.0,2.0190093e-10
MHD-2007-04-15,3.612258e-10,3.9667776e-07,9.9671923e-11
MHD-2007-04-16,1.8139185e-10,2.9083367e-08,1.4089352e-10
MHD-2007-04-17,1.9505375e-10,0.0,1.7314389e-10
MHD-2007-04-18,3.5126757e-10,2.6854547e-09,2.860079e-10
MHD-2007-04-19,3.211167e-10,1.0743584e-08,2.5324812e-10
MHD-2007-04-20,6.614445e-10,5.838372e-07,2.0547314e-10
MHD-2007-04-21,3.8256492e-10,2.3377452e-06,6.025587e-11
MHD-2007-04-22,2.1543516e-10,3.1778386e-06,9.899946e-11
MHD-2007-04-23,2.1022693e-10,2.5671741e-05,6.511319e-11
MHD-2007-04-24,2.0877496e-10,1.8252242e-06,3.264503e-10
MHD-2007-04-25,2.3078064e-10,3.730379e-05,1.3007814e-10
MHD-2007-04-26,3.9396614e-10,0.0,5.4513005e-10
MHD-2007-04-27,4.5161783e-10,0.0,3.5408293e-10
MHD-2007-04-28,7.827649e-10,0.0,2.459865e-10
MHD-2007-04-29,8.064478e-10,2.9511555e-06,2.3426688e-10
MHD-2007-04-30,6.974674e-10,4.8801945e-07,2.5783842e-10
MHD-2007-05-01,7.594892e-10,0.0,1.582321e-10
MHD-2007-05-02,5.973996e-10,0.0,3.245206e-10
MHD-2007-05-03,4.4289922e-10,0.0,6.320752e-10
MHD-2007-05-04,4.012476e-10,0.0,5.255665e-10
MHD-2007-05-05,2.0945536e-10,5.1787816e-07,5.1420057e-10
MHD-2007-05-06,7.687164e-11,4.3111118e-07,9.012156e-11
MHD-2007-05-07,1.3721463e-10,3.2479825e-06,1.2052015e-10
MHD-2007-05-08,6.974394e-11,6.285117e-06,9.276088e-11
MHD-2007-05-09,2.0418381e-10,9.6788e-06,2.096881e-10
MHD-2007-05-10,7.196911e-11,8.402214e-07,7.3195325e-11
MHD-2007-05-11,2.2925174e-10,4.6370938e-06,2.9414451e-10
MHD-2007-05-12,2.3724434e-10,1.9802371e-06,3.3791078e-10
MHD-2007-05-13,3.9882342e-10,0.0,1.4155467e-10
MHD-2007-05-14,9.3242254e-11,4.631676e-06,1.1147726e-10
MHD-2007-05-15,1.3611844e-10,5.0890753e-07,6.4121963e-10
MHD-2007-05-16,8.976054e-11,1.4402667e-05,1.4953419e-10
MHD-2007-05-17,4.4946713e-11,5.7508646e-06,1.4117918e-10
MHD-2007-05-18,6.169724e-11,1.999e-06,6.954271e-11
MHD-2007-05-19,6.7321974e-11,1.4824469e-06,5.641789e-11
MHD-2007-05-20,1.0701374e-10,3.5116884e-07,9.864047e-11
MHD-2007-05-21,1.7531288e-10,4.296706e-08,5.213396e-10
MHD-2007-05-22,8.446148e-11,1.14175e-06,1.8967501e-10
MHD-2007-05-23,1.0404882e-10,3.618668e-06,2.2551294e-10
MHD-2007-05-24,8.460253e-11,5.659117e-06,2.1068121e-10
MHD-2007-05-25,5.2115694e-11,1.1299062e-06,6.904254e-11
MHD-2007-05-26,9.78892e-11,2.1447054e-06,9.225909e-11
MHD-2007-05-27,1.6602188e-10,1.6314623e-06,7.180143e-11
MHD-2007-05-28,8.91103e-11,2.2666706e-08,7.644339e-11
MHD-2007-05-29,1.8897109e-10,0.0,1.9127619e-10
MHD-2007-05-30,4.3264592e-10,8.079697e-06,1.8844505e-10
MHD-2007-05-31,1.7269111e-10,6.866786e-07,3.6332282e-10
MHD-2007-06-01,2.1169821e-10,2.6968949e-06,4.707784e-10
MHD-2007-06-02,1.8136238e-10,3.463883e-05,1.3473028e-10
MHD-2007-06-03,1.2604294e-10,1.5687223e-06,3.2060515e-10
MHD-2007-06-04,1.4044946e-10,0.0,2.7252542e-10
MHD-2007-06-05,2.9112635e-10,3.7288862e-07,6.075283e-10
MHD-2007-06-06,2.3374191e-10,4.6765024e-07,1.3007381e-09
MHD-2007-06-07,2.5614286e-10,2.5732953e-07,3.5200787e-10
MHD-2007-06-08,3.132451e-10,1.7148627e-08,6.0688415e-10
MHD-2007-06-09,2.9775124e-10,1.6261994e-08,1.5906146e-09
MHD-2007-06-10,2.68039e-10,0.0,1.5314162e-09
MHD-2007-06-11,2.7088917e-10,2.4057454e-06,1.8230912e-09
MHD-2007-06-12,1.4225142e-10,1.7646066e-06,5.4239824e-10
MHD-2007-06-13,2.2368764e-10,5.542148e-06,1.7971336e-09
MHD-2007-06-14,4.0457143e-10,4.4881153e-06,3.8715425e-10
MHD-2007-06-15,4.2812492e-10,1.0963639e-05,1.5363398e-10
MHD-2007-06-16,3.796749e-10,6.981225e-08,1.0837359e-10
MHD-2007-06-17,1.8609474e-10,7.458916e-09,2.584614e-10
MHD-2007-06-18,3.366864e-10,2.2261875e-06,3.0194736e-10
MHD-2007-06-19,4.1375273e-10,2.8224875e-05,2.1075375e-10
MHD-2007-06-20,3.1500683e-10,1.3392187e-05,1.9512934e-10
MHD-2007-06-21,2.6865823e-10,1.5646649e-06,2.1603294e-10
MHD-2007-06-22,1.8102451e-10,1.1112273e-07,1.5513948e-10
MHD-2007-06-23,6.1336616e-11,2.0567013e-06,8.97073e-11
MHD-2007-06-24,1.2161779e-10,2.2937845e-06,9.820756e-11
MHD-2007-06-25,1.1112354e-10,3.032409e-07,8.641745e-11
MHD-2007-06-26,4.8688602e-11,0.0,6.611789e-11
MHD-2007-06-27,6.5382144e-11,6.550272e-07,1.06410686e-10
MHD-2007-06-28,1.1206318e-10,1.2865078e-05,1.2223672e-10
MHD-2007-06-29,8.541787e-11,1.1925293e-06,1.6044052e-10
MHD-2007-06-30,2.2875671e-10,8.2951565e-06,1.5968134e-10
MHD-2007-07-01,2.0771229e-10,2.4570322e-06,2.6019994e-10
MHD-2007-07-02,1.0162472e-10,2.5848076e-06,1.8168632e-10
MHD-2007-07-03,6.912846e-11,4.7352523e-06,8.594832e-11
MHD-2007-07-04,5.3822745e-11,4.5445327e-06,9.713555e-11
MHD-2007-07-05,1.1985492e-10,1.3875594e-05,1.2852908e-10
MHD-2007-07-06,5.2584093e-11,1.4908339e-06,7.505972e-11
MHD-2007-07-07,1.04532605e-10,5.604518e-07,1.506931e-10
MHD-2007-07-08,1.3879045e-10,7.1935654e-07,1.6857185e-10
MHD-2007-07-09,9.643382e-11,1.0352888e-05,1.168772e-10
MHD-2007-07-10,4.8091663e-11,1.9604674e-06,8.932118e-11
MHD-2007-07-11,9.991666e-11,3.390498e-06,2.924383e-10
MHD-2007-07-12,7.248532e-11,1.9798558e-06,2.6272046e-10
MHD-2007-07-13,2.1550106e-10,2.3653886e-06,4.3447396e-10
MHD-2007-07-14,8.733003e-11,8.043194e-07,1.6569239e-10
MHD-2007-07-15,3.051631e-10,1.5881855e-06,4.0659534e-10
MHD-2007-07-16,3.0044398e-10,8.222524e-07,6.380623e-10
MHD-2007-07-17,1.9723932e-10,1.2927343e-06,5.906258e-10
MHD-2007-07-18,9.018213e-11,2.804055e-06,1.4930522e-10
MHD-2007-07-19,2.9644334e-10,1.0300494e-06,4.7228804e-10
MHD-2007-07-20,2.4218194e-10,2.2219162e-06,3.0547637e-10
MHD-2007-07-21,2.7383923e-10,7.8704306e-07,3.7829015e-10
MHD-2007-07-22,2.589759e-10,1.1242554e-06,4.467801e-10
MHD-2007-07-23,3.366575e-10,2.6901245e-07,2.0077391e-10
MHD-2007-07-24,1.2155298e-10,1.2188405e-05,1.3788747e-10
MHD-2007-07-25,1.03369764e-10,3.549549e-06,1.2962474e-10
MHD-2007-07-26,9.330449e-11,4.7352005e-06,1.2025285e-10
MHD-2007-07-27,8.541303e-11,2.1694593e-06,1.281437e-10
MHD-2007-07-28,1.762469e-10,3.215276e-06,3.5485687e-10
MHD-2007-07-29,1.6404851e-10,0.0,2.1391361e-10
MHD-2007-07-30,1.8703661e-10,0.0,2.2274387e-10
MHD-2007-07-31,2.4704816e-10,4.0543745e-07,2.6883493e-10
MHD-2007-08-01,1.2049894e-10,8.859353e-06,1.385116e-10
MHD-2007-08-02,1.0898855e-10,1.0201767e-06,1.7647152e-10
MHD-2007-08-03,1.3531547e-10,8.780122e-06,1.6127406e-10
MHD-2007-08-04,9.798977e-11,1.3360725e-05,1.1504733e-10
MHD-2007-08-05,1.3268259e-10,1.2911893e-05,1.4701344e-10
MHD-2007-08-06,1.3140157e-10,6.4312127e-07,1.641378e-10
MHD-2007-08-07,8.625144e-11,9.254728e-08,1.07850576e-10
MHD-2007-08-08,2.0402995e-10,2.520663e-08,3.1620137e-10
MHD-2007-08-09,1.8314766e-10,6.3482944e-06,1.4940084e-10
MHD-2007-08-10,1.8046087e-10,5.7164575e-06,2.1175647e-10
MHD-2007-08-11,2.834577e-10,6.5045874e-06,2.855029e-10
MHD-2007-08-12,9.297177e-11,1.4818077e-06,1.1148784e-10
MHD-2007-08-13,1.1584127e-10,1.4733711e-06,1.2185747e-10
MHD-2007-08-14,3.4784708e-10,1.0747493e-05,2.1771322e-10
MHD-2007-08-15,8.154915e-11,1.9530464e-06,9.3151264e-11
MHD-2007-08-16,1.4154877e-10,4.3776205e-07,7.688734e-11
MHD-2007-08-17,1.1746659e-10,7.386413e-06,1.0181744e-10
MHD-2007-08-18,1.9852603e-10,1.0323177e-05,1.245636e-10
MHD-2007-08-19,5.0458977e-11,2.5456386e-06,7.65479e-11
MHD-2007-08-20,8.412003e-11,5.1518846e-06,9.759717e-11
MHD-2007-08-21,1.0196524e-10,3.156058e-07,8.941858e-11
MHD-2007-08-22,2.0002196e-10,3.9978545e-07,1.5672474e-10
MHD-2007-08-23,6.765089e-11,1.0795266e-06,2.6766903e-10
MHD-2007-08-24,7.8999904e-11,6.606262e-07,2.611708e-10
MHD-2007-08-25,9.135546e-11,2.793373e-06,1.4777815e-10
MHD-2007-08-26,9.330291e-11,8.05634e-09,1.1471526e-10
MHD-2007-08-27,1.1553042e-10,2.0881807e-08,1.5850303e-10
MHD-2007-08-28,1.4285388e-10,6.817567e-08,2.1604327e-10
MHD-2007-08-29,9.1622876e-11,1.1025256e-06,1.2681042e-10
MHD-2007-08-30,5.8824765e-11,2.4521617e-06,8.364261e-11
MHD-2007-08-31,6.765973e-11,1.4729808e-06,8.7733425e-11
MHD-2007-09-01,9.573888e-11,2.5072009e-06,1.2147525e-10
MHD-2007-09-02,9.063255e-11,1.0557933e-05,1.4461693e-10
MHD-2007-09-03,7.264877e-11,3.0159174e-07,9.069987e-11
MHD-2007-09-04,1.7474619e-10,6.9043e-07,4.5264553e-10
MHD-2007-09-05,1.10844e-10,6.321021e-07,2.6251268e-10
MHD-2007-09-06,2.3025068e-10,1.7103939e-07,5.91512e-10
MHD-2007-09-07,1.8160688e-10,5.9966524e-08,3.0194164e-10
MHD-2007-09-08,1.6949261e-10,1.0660454e-08,2.4265667e-10
MHD-2007-09-09,2.0454405e-10,2.0073963e-07,2.9436148e-10
MHD-2007-09-10,8.935416e-11,9.4835633e-07,1.5741757e-10
MHD-2007-09-11,1.2342424e-10,4.830071e-07,1.6557992e-10
MHD-2007-09-12,1.9316439e-10,1.1963601e-07,4.2736037e-10
MHD-2007-09-13,3.244945e-10,1.6109727e-06,5.9929633e-10
MHD-2007-09-14,9.9877266e-11,3.4798984e-06,8.4744774e-11
MHD-2007-09-15,2.2457813e-10,1.230871e-06,1.9544345e-10
MHD-2007-09-16,7.623902e-11,1.6898422e-05,7.105654e-11
MHD-2007-09-17,7.089944e-11,8.599504e-07,6.334875e-11
MHD-2007-09-18,1.1800863e-10,2.9461894e-06,9.6210574e-11
MHD-2007-09-19,7.4808375e-11,9.875594e-06,9.042468e-11
MHD-2007-09-20,8.5834305e-11,2.606823e-06,7.27521e-11
MHD-2007-09-21,1.5856387e-10,6.1854635e-06,1.9538286e-10
MHD-2007-09-22,1.718416e-10,8.456682e-07,1.2074622e-10
MHD-2007-09-23,9.89679e-11,7.1792247e-06,7.970945e-11
MHD-2007-09-24,8.6141275e-11,9.618474e-06,4.651507e-11
MHD-2007-09-25,6.901835e-11,2.490192e-06,5.7428944e-11
MHD-2007-09-26,1.0609775e-10,0.0,7.492436e-11
MHD-2007-09-27,4.5504636e-10,0.0,8.376037e-11
MHD-2007-09-28,4.673034e-10,1.1975695e-08,9.0456774e-11
MHD-2007-09-29,4.935348e-10,2.407552e-07,1.2777893e-10
MHD-2007-09-30,4.0272669e-10,3.0551146e-07,4.214727e-10
MHD-2007-10-01,4.4416462e-10,2.3035119e-07,2.2200712e-10
MHD-2007-10-02,3.9313838e-10,1.9131935e-06,1.9864733e-10
MHD-2007-10-03,1.3631819e-10,6.1193814e-06,1.2117089e-10
MHD-2007-10-04,1.4446076e-10,0.0,1.2109673e-10
MHD-2007-10-05,2.106054e-10,9.254164e-07,9.7163125e-11
MHD-2007-10-06,2.7759356e-10,4.543836e-07,3.917759e-10
MHD-2007-10-07,3.494452e-10,3.4818788e-07,6.35928e-10
MHD-2007-10-08,4.119718e-10,6.1985997e-06,1.1715849e-10
MHD-2007-10-09,8.7217095e-11,7.588716e-07,1.476873e-10
MHD-2007-10-10,1.2511685e-10,1.453264e-06,3.6592515e-10
MHD-2007-10-11,8.5344905e-11,3.829916e-06,1.1795759e-10
MHD-2007-10-12,8.969703e-11,2.4397764e-06,7.352825e-11
MHD-2007-10-13,1.8192789e-10,3.18391e-06,6.8739944e-11
MHD-2007-10-14,1.3158563e-10,2.1598958e-06,9.9551964e-11
MHD-2007-10-15,7.235445e-11,5.0263834e-06,4.856823e-11
MHD-2007-10-16,7.8871784e-11,6.711491e-09,6.344067e-11
MHD-2007-10-17,9.035912e-11,1.0836552e-08,9.206957e-11
MHD-2007-10-18,2.4546473e-10,2.3415816e-07,3.1097971e-10
MHD-2007-10-19,2.7764047e-10,1.8392852e-07,5.9306386e-11
MHD-2007-10-20,5.021323e-10,7.345652e-07,4.6301452e-11
MHD-2007-10-21,2.9645858e-10,3.6958147e-07,3.9400504e-11
MHD-2007-10-22,1.4914121e-10,9.390413e-06,1.13475875e-10
MHD-2007-10-23,2.7476801e-10,4.081026e-07,2.1809743e-10
MHD-2007-10-24,5.357309e-10,1.1037932e-08,1.2270152e-10
MHD-2007-10-25,3.514488e-10,2.3419271e-07,8.1422646e-11
MHD-2007-10-26,1.1903539e-10,8.71488e-06,7.944135e-11
MHD-2007-10-27,1.0076835e-10,1.6303453e-05,1.4827921e-10
MHD-2007-10-28,5.1140227e-11,1.7748916e-05,4.5615157e-11
MHD-2007-10-29,3.813217e-11,9.207839e-07,3.5725777e-11
MHD-2007-10-30,5.495799e-11,7.96325e-07,8.450974e-11
MHD-2007-10-31,5.852857e-11,1.0417868e-06,6.801784e-11
MHD-2007-11-01,6.0998435e-11,3.973638e-07,5.694621e-11
MHD-2007-11-02,8.175488e-11,1.6821533e-06,7.538917e-11
MHD-2007-11-03,9.919431e-11,2.474814e-06,3.3398867e-10
MHD-2007-11-04,1.307972e-10,5.283338e-07,1.545e-10
MHD-2007-11-05,6.924245e-11,2.4743585e-07,6.867407e-11
MHD-2007-11-06,5.7153206e-11,5.1007152e-08,6.517332e-11
MHD-2007-11-07,4.0969866e-11,1.2473486e-06,6.6150994e-11
MHD-2007-11-08,3.0463486e-11,6.4169797e-07,3.66273e-11
MHD-2007-11-09,2.448369e-11,0.0,2.810859e-11
MHD-2007-11-10,2.9845515e-11,7.6110047e-07,4.990012e-11
MHD-2007-11-11,3.304299e-11,3.981756e-07,5.0682618e-11
MHD-2007-11-12,1.3196942e-10,1.9724993e-07,1.8584666e-10
MHD-2007-11-13,2.920149e-11,6.5420323e-07,4.638782e-11
MHD-2007-11-14,3.1863318e-11,6.8711427e-07,6.465556e-11
MHD-2007-11-15,1.1186773e-10,4.0629905e-07,1.6373812e-10
MHD-2007-11-16,1.6573898e-10,2.678511e-07,5.608913e-11
MHD-2007-11-17,6.586003e-11,2.3005967e-05,4.487662e-11
MHD-2007-11-18,6.805397e-11,2.8988102e-06,6.929919e-11
MHD-2007-11-19,1.7706601e-10,3.7397049e-06,4.0523425e-11
MHD-2007-11-20,2.0467858e-10,4.913358e-08,3.6993585e-11
MHD-2007-11-21,1.80573e-10,9.7470476e-08,5.172164e-11
MHD-2007-11-22,4.707907e-11,1.1558275e-06,4.5673826e-11
MHD-2007-11-23,9.8498e-11,0.0,4.4168214e-11
MHD-2007-11-24,3.607319e-11,4.4715352e-06,3.527559e-11
MHD-2007-11-25,4.243108e-11,4.2715433e-07,9.19622e-11
MHD-2007-11-26,5.6171838e-11,1.2447135e-06,1.5847851e-10
MHD-2007-11-27,7.495268e-11,4.500634e-06,6.658135e-11
MHD-2007-11-28,4.7593377e-11,3.7134934e-05,1.2710373e-10
MHD-2007-11-29,3.9036198e-11,4.0278182e-06,3.520632e-11
MHD-2007-11-30,3.4303324e-11,1.7014956e-05,3.9890938e-11
MHD-2007-12-01,1.9533312e-11,2.2672014e-06,1.8921982e-11
MHD-2007-12-02,2.4648712e-11,6.8929444e-06,3.0180795e-11
MHD-2007-12-03,3.2050123e-11,7.644719e-08,3.858979e-11
MHD-2007-12-04,4.636958e-11,1.08885915e-05,3.6079206e-11
MHD-2007-12-05,2.4603306e-11,5.412595e-07,2.3509838e-11
MHD-2007-12-06,4.7110517e-11,2.2930417e-05,5.6937795e-11
MHD-2007-12-07,2.2885681e-11,4.516737e-06,2.3013126e-11
MHD-2007-12-08,4.4677692e-11,2.2917216e-05,2.4951612e-11
MHD-2007-12-09,2.4690146e-11,1.3400306e-05,1.7143098e-11
MHD-2007-12-10,4.4734622e-11,3.0217046e-07,4.9243897e-11
MHD-2007-12-11,1.0926087e-10,1.3870994e-07,4.621229e-11
MHD-2007-12-12,1.0446045e-10,6.781368e-06,2.6138876e-11
MHD-2007-12-13,1.2000712e-10,2.2258441e-06,1.6225986e-11
MHD-2007-12-14,1.6154003e-10,7.7042284e-07,1.8747956e-11
MHD-2007-12-15,2.0028189e-10,1.4468526e-06,1.8602887e-11
MHD-2007-12-16,1.9955577e-10,4.925207e-07,1.7193937e-11
MHD-2007-12-17,1.7173411e-10,5.3547273e-09,2.4195661e-11
MHD-2007-12-18,9.112678e-11,1.7369013e-07,2.3697204e-11
MHD-2007-12-19,1.3076741e-10,6.471696e-09,3.6088375e-11
MHD-2007-12-20,2.404768e-10,1.7561108e-07,4.13054e-11
MHD-2007-12-21,2.012468e-10,8.501768e-09,9.4834134e-11
MHD-2007-12-22,6.2499506e-11,1.5079204e-06,4.5155327e-11
MHD-2007-12-23,7.5316406e-11,1.1978864e-06,3.2836442e-11
MHD-2007-12-24,6.0539976e-11,2.5917288e-05,9.54333e-11
MHD-2007-12-25,5.782515e-11,6.955264e-07,5.207021e-11
MHD-2007-12-26,4.135657e-11,1.3121644e-07,3.0327837e-11
MHD-2007-12-27,3.7049006e-11,4.301384e-05,5.296601e-11
MHD-2007-12-28,3.2978804e-11,1.8311333e-05,2.5373686e-11
MHD-2007-12-29,2.0943245e-11,2.0012908e-06,2.1364778e-11
MHD-2007-12-30,6.181961e-11,2.5904464e-07,4.670855e-11
MHD-2007-12-31,8.638538e-11,2.37756e-05,9.85949e-11
MHD-2008-01-01,1.2223815e-10,1.6866185e-06,2.0214002e-11
MHD-2008-01-02,3.2417774e-10,2.4222443e-06,1.5776304e-11
MHD-2008-01-03,1.318016e-10,0.0,1.5085823e-11
MHD-2008-01-04,8.5864815e-11,5.097643e-06,2.5744226e-11
MHD-2008-01-05,2.2514395e-11,6.795338e-07,1.302226e-11
MHD-2008-01-06,9.763502e-11,1.0133928e-05,3.079568e-11
MHD-2008-01-07,2.6491488e-11,1.9850368e-06,1.5524913e-11
MHD-2008-01-08,5.6587762e-11,1.0496376e-05,1.9971958e-11
MHD-2008-01-09,3.7705873e-11,3.0535734e-06,1.7623743e-11
MHD-2008-01-10,4.7597128e-11,8.9244736e-07,2.8262406e-11
MHD-2008-01-11,7.08856e-11,8.8768964e-08,8.433028e-11
MHD-2008-01-12,7.6647716e-11,1.413398e-05,4.8098785e-11
MHD-2008-01-13,6.973698e-11,1.5628515e-06,3.0704e-11
MHD-2008-01-14,4.7837952e-11,2.115876e-06,3.098905e-11
MHD-2008-01-15,6.3351324e-11,1.9091126e-06,4.479288e-11
MHD-2008-01-16,8.095879e-11,7.257233e-07,3.1300976e-11
MHD-2008-01-17,4.088118e-11,4.0498767e-06,2.1559029e-11
MHD-2008-01-18,3.9325525e-11,1.3708216e-05,2.0406909e-11
MHD-2008-01-19,6.230654e-11,1.6737333e-05,1.2083613e-10
MHD-2008-01-20,3.5548703e-11,1.14063905e-05,1.6474047e-10
MHD-2008-01-21,5.871499e-11,1.7604665e-05,2.9416122e-11
MHD-2008-01-22,1.0883097e-10,1.9852225e-05,4.364704e-11
MHD-2008-01-23,6.201711e-11,1.4009838e-05,2.9384713e-11
MHD-2008-01-24,3.8239575e-11,2.3322443e-08,1.240099e-11
MHD-2008-01-25,3.7757384e-11,1.2115665e-06,1.31009335e-11
MHD-2008-01-26,5.6802854e-11,2.4677845e-06,1.696875e-11
MHD-2008-01-27,9.6287485e-11,1.3274914e-07,2.805037e-11
MHD-2008-01-28,1.04477815e-10,2.2296178e-06,2.1532796e-11
MHD-2008-01-29,8.147963e-11,1.0198778e-05,3.581316e-11
MHD-2008-01-30,6.3424425e-11,1.185363e-06,1.693968e-11
MHD-2008-01-31,3.213113e-11,1.3858476e-05,8.49498e-12
MHD-2008-02-01,5.0452784e-11,5.659551e-07,1.2333686e-11
MHD-2008-02-02,8.8794264e-11,6.875e-06,1.4597983e-11
MHD-2008-02-03,6.555087e-11,2.7542976e-05,1.45398155e-11
MHD-2008-02-04,8.8320205e-11,4.350915e-06,1.6546483e-11
MHD-2008-02-05,2.1489659e-10,8.153712e-06,3.6443612e-11
MHD-2008-02-06,1.9365584e-10,7.21112e-06,3.37535e-11
MHD-2008-02-07,1.2091327e-10,3.4370316e-06,1.3889315e-11
MHD-2008-02-08,1.4149451e-10,4.0502846e-06,3.866174e-11
MHD-2008-02-09,1.7977198e-10,4.5976444e-06,4.0156444e-11
MHD-2008-02-10,3.983529e-10,9.530024e-07,5.6001315e-11
MHD-2008-02-11,6.0705774e-10,3.5197553e-07,3.754439e-11
MHD-2008-02-12,7.2612694e-10,0.0,8.743964e-11
MHD-2008-02-13,6.1310185e-10,0.0,8.907107e-11
MHD-2008-02-14,5.155071e-10,7.1598274e-09,2.9479572e-10
MHD-2008-02-15,4.270927e-10,4.7454432e-07,1.170631e-10
MHD-2008-02-16,5.139052e-10,9.254801e-07,2.6342078e-11
MHD-2008-02-17,7.493059e-10,1.0515577e-07,9.785369e-11
MHD-2008-02-18,8.0756407e-10,5.3709095e-09,9.906752e-11
MHD-2008-02-19,8.6708657e-10,0.0,1.9082652e-10
MHD-2008-02-20,4.5149018e-10,2.0374232e-06,4.2862065e-11
MHD-2008-02-21,1.0829779e-10,5.3946683e-06,1.5989836e-11
MHD-2008-02-22,1.120682e-10,1.0872873e-05,1.9367912e-11
MHD-2008-02-23,1.6527257e-10,3.6508445e-06,1.7157085e-11
MHD-2008-02-24,1.12307205e-10,4.8972415e-06,2.045947e-11
MHD-2008-02-25,1.6094798e-10,1.5673671e-05,1.5629399e-11
MHD-2008-02-26,8.450927e-11,2.2177214e-10,1.6218478e-11
MHD-2008-02-27,1.9366986e-10,1.4914576e-09,6.4765755e-11
MHD-2008-02-28,2.8715258e-10,4.478377e-08,8.3646534e-11
MHD-2008-02-29,1.5778234e-10,1.8961327e-05,1.943778e-11
MHD-2008-03-01,8.4599994e-11,3.9120196e-06,1.8694274e-11
MHD-2008-03-02,8.0265114e-11,1.6177852e-07,1.5819419e-11
MHD-2008-03-03,9.0780716e-11,1.0553447e-06,1.3115147e-11
MHD-2008-03-04,1.06455664e-10,1.4971666e-07,2.7618666e-11
MHD-2008-03-05,1.9269472e-10,1.5911322e-06,3.2440838e-11
MHD-2008-03-06,1.3712462e-10,1.385432e-05,1.960679e-11
MHD-2008-03-07,1.0311388e-10,1.2808637e-06,2.1394494e-11
MHD-2008-03-08,1.217045e-10,6.252397e-06,1.705347e-11
MHD-2008-03-09,1.5467719e-10,4.7454487e-06,1.9319595e-11
MHD-2008-03-10,1.8669624e-10,1.8941637e-05,3.0961046e-11
MHD-2008-03-11,1.5722124e-10,2.881939e-06,2.3998163e-11
MHD-2008-03-12,8.092997e-11,9.784279e-07,1.4941205e-11
MHD-2008-03-13,2.034044e-10,3.2264325e-06,3.4325504e-11
MHD-2008-03-14,6.1739647e-10,2.2772085e-05,1.386139e-10
MHD-2008-03-15,8.302007e-10,1.755818e-05,7.363988e-11
MHD-2008-03-16,9.406619e-10,5.990219e-06,5.148359e-11
MHD-2008-03-17,1.0354434e-09,3.5804368e-09,3.914322e-11
MHD-2008-03-18,1.1624092e-09,0.0,3.330921e-11
MHD-2008-03-19,3.7986997e-10,2.2252134e-08,7.689208e-11
MHD-2008-03-20,1.9081788e-10,5.4669226e-06,3.4095816e-11
MHD-2008-03-21,1.0940512e-10,3.0512158e-06,1.95444e-11
MHD-2008-03-22,1.889366e-10,1.3082158e-07,2.132875e-11
MHD-2008-03-23,1.312986e-10,1.7470105e-06,2.8973466e-11
MHD-2008-03-24,1.5575582e-10,3.6216338e-06,4.370508e-11
MHD-2008-03-25,2.8222635e-10,3.918052e-06,6.494067e-11
MHD-2008-03-26,1.5864084e-10,4.2207108e-07,2.960218e-11
MHD-2008-03-27,4.209549e-10,5.621067e-06,7.301363e-11
MHD-2008-03-28,1.4385255e-10,2.1113176e-05,2.2353347e-11
MHD-2008-03-29,2.3211642e-10,7.1449335e-06,3.596303e-11
MHD-2008-03-30,2.986588e-10,8.002704e-07,5.385751e-11
MHD-2008-03-31,2.8419245e-10,4.578459e-06,8.434657e-11
MHD-2008-04-01,1.2041132e-10,1.6105243e-07,2.969832e-11
MHD-2008-04-02,1.8003643e-10,2.336715e-06,6.456951e-11
MHD-2008-04-03,2.8629443e-10,1.4433513e-06,1.4546235e-10
MHD-2008-04-04,2.4922145e-10,1.3373245e-06,1.13371035e-10
MHD-2008-04-05,1.59505e-10,4.8190792e-08,3.9610558e-11
MHD-2008-04-06,1.236243e-10,1.9780562e-07,2.1070111e-11
MHD-2008-04-07,2.0152983e-10,2.3775863e-07,2.7387778e-11
MHD-2008-04-08,3.9446796e-10,5.441965e-07,5.319059e-11
MHD-2008-04-09,2.2494942e-10,5.9998274e-07,5.1635904e-11
MHD-2008-04-10,1.7247202e-10,1.5234956e-06,2.6696747e-11
MHD-2008-04-11,1.9703827e-10,2.8402235e-06,2.8209745e-11
MHD-2008-04-12,1.6582097e-10,6.417396e-07,4.165908e-11
