2002	4	27	3	0	1.38E+03			
2002	4	27	6	0	1.50E+03			
2002	4	27	9	0	2.28E+03			
2002	4	27	12	0	1.72E+03			
2002	4	27	15	0	1.13E+03			
2002	4	27	18	0	2.04E+02			
2002	4	27	21	0	6.35E+02			
2002	4	28	0	0	4.59E+02			
2002	4	28	3	0	4.91E+02			
2002	4	28	6	0	5.34E+02			
2002	4	28	9	0	5.25E+02			
2002	4	28	12	0	6.48E+02			
2002	4	28	15	0	8.60E+02			
2002	4	28	18	0	1.02E+03			
2002	4	28	21	0	1.20E+03			
2002	4	29	0	0	1.67E+03			
2002	4	29	3	0	1.81E+03			
2002	4	29	6	0	2.09E+03			
2002	4	29	9	0	1.69E+03			
2002	4	29	12	0	1.47E+03			
2002	4	29	15	0	1.25E+03			
2002	4	29	18	0	1.51E+03			
2002	4	29	21	0	1.50E+03			
2002	4	30	0	0	1.62E+03			
2002	4	30	3	0	1.93E+03			
2002	4	30	6	0	2.01E+03			
2002	4	30	9	0	2.52E+03			
2002	4	30	12	0	2.35E+03			
2002	4	30	15	0	2.19E+03			
2002	4	30	18	0	1.93E+03			
2002	4	30	21	0	4.10E+03			
2002	5	1	0	0	3.16E+03			
2002	5	1	3	0	2.49E+03			
2002	5	1	6	0	2.37E+03			
2002	5	1	9	0	2.63E+03			
2002	5	1	12	0	2.26E+03			
2002	5	1	15	0	2.59E+03			
2002	5	1	18	0	1.89E+03			
2002	5	1	21	0	2.20E+03			
2002	5	2	0	0	2.06E+03			
2002	5	2	3	0	1.90E+03			
2002	5	2	6	0	1.73E+03			
2002	5	2	9	0	2.37E+03			
2002	5	2	12	0	2.45E+03			
2002	5	2	15	0	2.39E+03			
2002	5	2	18	0	2.79E+03			
2002	5	2	21	0	2.41E+03			
2002	5	3	0	0	2.58E+03			
2002	5	3	3	0	2.59E+03			
2002	5	3	6	0	2.54E+03			
2002	5	3	9	0	3.01E+03			
2002	5	3	12	0	2.24E+03			
2002	5	3	15	0	3.42E+03			
2002	5	3	18	0	1.91E+03			
2002	5	3	21	0	1.79E+03			
2002	5	4	0	0	1.81E+03			
2002	5	4	3	0	2.01E+03			
2002	5	4	6	0	2.00E+03			
2002	5	4	9	0	8.98E+02			
2002	5	4	12	0	4.67E+02			
2002	5	4	15	0	5.07E+02			
2002	5	4	18	0	5.14E+02			
2002	5	4	21	0	5.56E+02			
2002	5	5	0	0	4.95E+02			
2002	5	5	3	0	8.38E+02			
2002	5	5	6	0	9.74E+02			
2002	5	5	9	0	9.17E+02			
2002	5	5	12	0	9.06E+02			
2002	5	5	15	0	7.75E+02			
2002	5	5	18	0	7.84E+02			
2002	5	5	21	0	1.33E+03			
2002	5	6	0	0	1.21E+03			
2002	5	6	3	0	1.27E+03			
2002	5	6	6	0	1.68E+03			
2002	5	6	9	0	2.45E+03			
2002	5	6	12	0	1.84E+03			
2002	5	6	15	0	1.23E+03			
2002	5	6	18	0	9.65E+02			
2002	5	6	21	0	1.46E+03			
2002	5	7	0	0	1.48E+03			
2002	5	7	3	0	1.96E+03			
2002	5	7	6	0	2.18E+03			
2002	5	7	9	0	3.00E+03			
2002	5	7	12	0	2.43E+03			
2002	5	7	15	0	1.29E+03			
2002	5	7	18	0	1.18E+03			
2002	5	7	21	0	1.46E+03			
2002	5	8	0	0	1.46E+03			
2002	5	8	3	0	9.22E+02			
2002	5	8	6	0	9.05E+02			
2002	5	8	9	0	1.06E+03			
2002	5	8	12	0	1.24E+03			
2002	5	8	15	0	9.96E+02			
2002	5	8	18	0	9.02E+02			
2002	5	8	21	0	8.46E+02			
2002	5	9	0	0	7.81E+02			
2002	5	9	3	0	1.14E+03			
2002	5	9	6	0	1.31E+03			
2002	5	9	9	0	1.18E+03			
2002	5	9	12	0	1.08E+03			
2002	5	9	15	0	7.32E+02			
2002	5	9	18	0	2.42E+02			
2002	5	9	21	0	7.24E+02			
2002	5	10	0	0	1.55E+03			
2002	5	10	3	0	1.42E+03			
2002	5	10	6	0	1.40E+03			
2002	5	10	9	0	7.13E+02			
2002	5	10	12	0	6.58E+02			
2002	5	10	15	0	1.45E+03			
2002	5	10	18	0	8.80E+02			
2002	5	10	21	0	9.71E+02			
2002	5	11	0	0	1.28E+03			
2002	5	11	3	0	1.36E+03			
2002	5	11	6	0	1.55E+03			
2002	5	11	9	0	1.21E+03			
2002	5	11	12	0	1.13E+03			
2002	5	11	15	0	9.39E+02			
2002	5	11	18	0	9.75E+02			
2002	5	11	21	0	9.86E+02			
2002	5	12	0	0	8.00E+02			
2002	5	12	3	0	8.67E+02			
2002	5	12	6	0	8.08E+02			
2002	5	12	9	0	1.08E+03			
2002	5	12	12	0	1.34E+03			
2002	5	13	0	0	1.57E+03			
2002	5	13	3	0	1.63E+03			
2002	5	13	6	0	1.57E+03			
2002	5	13	9	0	1.09E+03			
2002	5	13	12	0	1.70E+03			
2002	5	13	15	0	1.46E+03			
2002	5	13	18	0	1.59E+03			
2002	5	13	21	0	1.57E+03			
2002	5	14	0	0	1.35E+03			
2002	5	14	3	0	1.58E+03			
2002	5	14	6	0	1.40E+03			
2002	5	14	9	0	1.46E+03			
2002	5	14	12	0	1.30E+03			
2002	5	14	15	0	1.65E+03			
2002	5	14	18	0	1.67E+03			
2002	5	14	21	0	1.58E+03			
2002	5	15	0	0	1.53E+03			
2002	10	15	0	0	5.16E+03			
2002	10	15	3	0	4.17E+03			
2002	10	15	6	0	4.12E+03			
2002	10	15	9	0	4.81E+03			
2002	10	15	12	0	5.03E+03			
2002	10	15	15	0	5.41E+03			
2002	10	15	18	0	5.80E+03			
2002	10	15	21	0	5.63E+03			
2002	10	16	0	0	4.56E+03			
2002	10	16	3	0	4.60E+03			
2002	10	16	6	0	5.02E+03			
2002	10	16	9	0	4.61E+03			
2002	10	16	12	0	9.93E+02			
2002	10	16	15	0	1.14E+03			
2002	10	16	18	0	2.33E+03			
2002	10	16	21	0	1.06E+03			
2002	10	17	0	0	7.47E+02			
2002	10	17	3	0	8.88E+02			
2002	10	17	6	0	1.27E+03			
2002	10	17	9	0	1.23E+03			
2002	10	17	12	0	1.10E+03			
2002	10	17	15	0	1.14E+03			
2002	10	17	18	0	1.02E+03			
2002	10	17	21	0	6.18E+02			
2002	10	18	0	0	5.62E+02			
2002	10	18	3	0	3.82E+02			
2002	10	18	6	0	4.30E+02			
2002	10	18	9	0	8.13E+02			
2002	10	18	12	0	2.34E+02			
2002	10	18	15	0	3.76E+02			
2002	10	18	18	0	5.04E+02			
2002	10	18	21	0	8.41E+02			
2002	10	19	0	0	7.00E+02			
2002	10	19	3	0	5.79E+02			
2002	10	19	6	0	6.79E+02			
2002	10	19	9	0	1.39E+03			
2002	10	19	12	0	1.66E+03			
2002	10	19	15	0	1.48E+03			
2002	10	19	18	0	3.27E+03			
2002	10	19	21	0	4.03E+03			
2002	10	20	0	0	4.54E+03			
2002	10	20	3	0	4.88E+03			
2002	10	20	6	0	4.26E+03			
2002	10	20	9	0	4.42E+03			
2002	10	20	12	0	3.65E+03			
2002	10	20	15	0	2.16E+03			
2002	10	20	18	0	2.80E+03			
2002	10	20	21	0	4.68E+03			
2002	10	21	0	0	4.85E+03			
2002	10	21	3	0	5.57E+03			
2002	10	21	6	0	4.86E+03			
2002	10	21	9	0	6.22E+03			
2002	10	21	12	0	8.51E+03			
2002	10	21	15	0	6.33E+03			
2002	10	21	18	0	6.61E+03			
2002	10	21	21	0	5.80E+03			
2002	10	22	0	0	7.67E+03			
2002	10	22	3	0	6.49E+03			
2002	10	22	6	0	2.73E+03			
2002	10	22	9	0	2.55E+03			
2002	10	22	12	0	2.50E+03			
2002	10	22	15	0	2.55E+03			
2002	10	22	18	0	3.13E+03			
2002	10	22	21	0	4.51E+03			
2002	10	23	0	0	3.79E+03			
2002	10	23	3	0	2.51E+03			
2002	10	23	6	0	2.59E+03			
2002	10	23	9	0	3.22E+03			
2002	10	23	12	0	3.24E+03			
2002	10	23	15	0	3.65E+03			
2002	10	23	18	0	3.55E+03			
2002	10	23	21	0	1.28E+03			
2002	10	24	0	0	1.19E+03			
2002	10	24	3	0	2.61E+03			
2002	10	24	6	0	2.82E+03			
2002	10	24	9	0	3.95E+03			
2002	10	24	12	0	1.13E+03			
2002	10	24	15	0	2.09E+03			
2002	10	24	18	0	4.09E+03			
2002	10	24	21	0	4.18E+03			
2002	10	25	0	0	3.22E+03			
2002	10	25	3	0	3.86E+03			
2002	10	25	6	0	3.10E+03			
2002	10	25	9	0	4.10E+03			
2002	10	25	12	0	5.60E+03			
2002	10	25	15	0	4.61E+03			
2002	10	25	18	0	8.72E+03			
2002	10	25	21	0	5.92E+03			
2002	10	26	0	0	4.48E+03			
2002	10	26	3	0	6.41E+03			
2002	10	26	6	0	4.98E+03			
2002	10	26	9	0	4.37E+03			
2002	10	26	12	0	3.41E+03			
2002	10	26	15	0	3.20E+03			
2002	10	26	18	0	5.13E+03			
2002	10	26	21	0	7.21E+03			
2002	10	27	0	0	6.83E+03			
2002	10	27	3	0	5.64E+03			
2002	10	27	6	0	5.95E+03			
2002	10	27	9	0	5.66E+03			
2002	10	27	12	0	4.57E+03			
2002	10	27	15	0	4.57E+03			
2002	10	27	18	0	5.50E+03			
2002	10	27	21	0	5.70E+03			
2002	10	28	0	0	5.81E+03			
2002	10	28	3	0	4.50E+03			
2002	10	28	6	0	4.10E+03			
2002	10	28	9	0	6.16E+03			
2002	10	28	12	0	8.80E+03			
2002	10	28	15	0	6.78E+03			
2002	10	28	18	0	4.83E+03			
2002	10	28	21	0	4.91E+03			
2002	10	29	0	0	4.48E+03			
2002	10	29	3	0	4.59E+03			
2002	10	29	6	0	4.68E+03			
2002	10	29	9	0	5.20E+03			
2002	10	29	12	0	5.38E+03			
2002	10	29	15	0	3.00E+03			
2002	10	29	18	0	5.12E+03			
2002	10	29	21	0	6.03E+03			
2002	10	31	9	0	9.05E+03			
2002	10	31	12	0	8.50E+03			
2002	10	31	15	0	6.00E+03			
2002	10	31	18	0	7.28E+03			
2002	10	31	21	0	7.14E+03			
2002	11	1	0	0	5.60E+03			
2002	11	1	3	0	6.38E+03			
2002	11	1	6	0	7.21E+03			
2002	11	1	9	0	8.26E+03			
2002	11	1	12	0	8.30E+03			
2002	11	1	15	0	6.38E+03			
2002	11	1	18	0	5.25E+03			
2002	11	1	21	0	6.86E+03			
2002	11	2	0	0	6.50E+03			
2002	11	2	3	0	7.18E+03			
2002	11	2	6	0	5.64E+03			
2002	11	2	9	0	4.87E+03			
2002	11	2	12	0	4.48E+03			
2002	11	2	15	0	4.55E+03			
2002	11	2	18	0	5.05E+03			
2002	11	2	21	0	5.96E+03			
2002	11	3	0	0	8.06E+03			
2002	11	3	3	0	6.63E+03			
2002	11	3	6	0	6.14E+03			
2002	11	3	9	0	6.41E+03			
2002	11	3	12	0	6.27E+03			
2002	11	3	15	0	5.56E+03			
2002	11	3	18	0	7.24E+03			
2002	11	3	21	0	5.93E+03			
2002	11	4	0	0	4.72E+03			
2002	11	4	3	0	4.26E+03			
2002	11	4	6	0	4.97E+03			
2002	11	4	9	0	5.09E+03			
2002	11	4	12	0	4.27E+03			
2002	11	4	15	0	2.97E+03			
2002	11	4	18	0	3.83E+03			
2002	11	4	21	0	5.27E+03			
2002	11	5	0	0	4.47E+03			
2002	11	5	3	0	4.65E+03			
2002	11	5	6	0	4.38E+03			
2002	11	5	9	0	3.63E+03			
2002	11	5	12	0	4.03E+03			
2002	11	5	15	0	3.53E+03			
2002	11	5	18	0	3.83E+03			
2002	11	5	21	0	3.98E+03			
2002	11	6	0	0	4.53E+02			
2002	11	6	3	0	5.00E+02			
2002	11	6	6	0	1.07E+03			
2002	11	6	9	0	1.76E+03			
2002	11	6	12	0	1.41E+03			
2002	11	6	15	0	1.24E+03			
2002	11	6	18	0	2.91E+03			
2002	11	6	21	0	4.49E+03			
2002	11	7	0	0	4.27E+03			
2002	11	7	3	0	4.07E+03			
2002	11	7	6	0	4.11E+03			
2002	11	7	9	0	2.74E+03			
2002	11	7	12	0	3.36E+03			
2002	11	7	15	0	1.84E+03			
2002	11	7	18	0	4.40E+03			
2002	11	7	21	0	3.68E+03			
2002	11	8	0	0	4.09E+03			
2002	11	8	3	0	3.99E+03			
2002	11	8	6	0	3.49E+03			
2002	11	8	9	0	4.13E+03			
2002	11	8	12	0	3.90E+03			
2002	11	8	15	0	3.99E+03			
2002	11	8	18	0	4.93E+03			
2002	11	8	21	0	5.73E+03			
2002	11	9	0	0	8.98E+03			
2002	11	9	3	0	8.68E+03			
2002	11	9	6	0	7.00E+03			
2002	11	9	9	0	4.77E+03			
2002	11	9	12	0	3.47E+03			
2002	11	9	15	0	3.71E+03			
2002	11	9	18	0	5.57E+03			
2002	11	9	21	0	6.01E+03			
2002	11	10	0	0	7.32E+03			
2002	11	10	3	0	7.37E+03			
2002	11	10	6	0	6.74E+03			
2002	11	10	9	0	7.01E+03			
2002	11	10	12	0	5.70E+03			
2002	11	10	15	0	5.32E+03			
2002	11	10	18	0	8.44E+03			
2002	11	10	21	0	9.18E+03			
2002	11	11	0	0	8.10E+03			
2002	11	11	3	0	7.80E+03			
2002	11	11	6	0	7.93E+03			
2002	11	11	9	0	6.94E+03			
2002	11	11	12	0	7.08E+03			
2002	11	11	15	0	1.13E+04			
2002	11	11	18	0	8.01E+03			
2002	11	11	21	0	8.09E+03			
2002	11	12	0	0	8.33E+03			
2002	11	12	3	0	7.98E+03			
2002	11	12	6	0	7.69E+03			
2002	11	12	9	0	8.06E+03			
2002	11	12	12	0	1.23E+04			
2002	11	12	15	0	6.67E+03			
2002	11	12	18	0	6.18E+03			
2002	11	12	21	0	7.06E+03			
2002	11	13	0	0	1.03E+04			
2002	11	13	3	0	9.74E+03			
2002	11	13	6	0	7.57E+03			
2002	11	13	9	0	7.72E+03			
2002	11	13	12	0	6.18E+03			
2002	11	13	15	0	7.41E+03			
2002	11	13	18	0	6.96E+03			
2002	11	13	21	0	7.61E+03			
2002	11	14	0	0	7.09E+03			
2002	11	14	3	0	5.22E+03			
2002	11	14	6	0	4.16E+03			
2002	11	14	9	0	2.99E+03			
2002	11	14	12	0	2.28E+03			
2002	11	14	15	0	2.18E+03			
2002	11	14	18	0	2.73E+03			
2002	11	14	21	0	3.08E+03			
2002	11	15	0	0	1.32E+03			
2002	11	15	3	0	7.82E+02			
2002	11	15	6	0	8.17E+02			
2002	11	15	9	0	1.25E+03			
2002	11	15	12	0	2.04E+03			
2002	11	15	15	0	1.37E+03			
2002	11	15	18	0	1.26E+03			
2002	11	15	21	0	1.38E+03			
2002	11	16	0	0	1.49E+03			
2002	11	16	3	0	1.00E+03			
2002	11	16	6	0	6.09E+02			
2002	11	16	9	0	8.64E+02			
2002	11	16	12	0	1.18E+03			
2002	11	16	15	0	4.28E+02			
2002	11	16	18	0	2.97E+02			
2002	11	16	21	0	3.54E+02			
2002	11	17	0	0	5.72E+02			
2002	11	17	3	0	4.62E+02			
2002	11	17	6	0	9.99E+02			
2002	11	17	9	0	1.57E+03			
2002	11	17	12	0	1.66E+03			
2002	11	17	15	0	1.86E+03			
2002	11	17	18	0	1.68E+03			
2002	11	17	21	0	1.82E+03			
2002	11	18	0	0	1.41E+03			
2002	11	18	3	0	6.90E+02			
2002	11	18	6	0	2.42E+02			
2002	11	18	9	0	5.61E+02			
2002	11	18	12	0	8.89E+02			
2002	11	18	15	0	8.82E+02			
2002	11	18	18	0	1.57E+03			
2002	11	18	21	0	9.00E+02			
2002	11	19	0	0	1.78E+03			
2002	11	19	3	0	2.43E+03			
2002	11	19	6	0	2.28E+03			
2002	11	19	9	0	1.78E+03			
2002	11	19	12	0	4.53E+02			
2002	11	19	15	0	5.90E+02			
2002	11	19	18	0	1.59E+03			
2002	11	19	21	0	3.68E+03			
2002	11	20	0	0	3.60E+03			
2002	11	20	3	0	2.70E+03			
2002	11	20	6	0	2.80E+03			
2002	11	20	9	0	3.23E+03			
2002	11	20	12	0	3.90E+03			
2002	11	20	15	0	3.90E+03			
2002	11	20	18	0	4.09E+03			
2002	11	20	21	0	4.08E+03			
2002	11	21	0	0	3.83E+03			
2002	11	21	3	0	3.44E+03			
2002	11	21	6	0	2.87E+03			
2002	11	21	9	0	2.50E+03			
2002	11	21	12	0	3.42E+03			
2002	11	21	15	0	2.93E+03			
2002	11	21	18	0	2.95E+03			
2002	11	21	21	0	3.00E+03			
2002	11	22	0	0	3.01E+03			
2002	11	22	3	0	3.18E+03			
2002	11	22	6	0	1.46E+03			
2002	11	22	9	0	1.92E+03			
2002	11	22	12	0	8.11E+02			
2002	11	22	15	0	1.48E+03			
2002	11	22	18	0	1.12E+03			
2002	11	22	21	0	2.21E+03			
2002	11	23	0	0	3.91E+03			
2002	11	23	3	0	3.14E+03			
2002	11	23	6	0	2.06E+03			
2002	11	23	9	0	3.25E+03			
2002	11	23	12	0	4.05E+03			
2002	11	23	15	0	2.21E+03			
2002	11	23	18	0	2.76E+03			
2002	11	23	21	0	3.61E+03			
2002	11	24	0	0	3.99E+03			
2002	11	24	3	0	2.56E+03			
2002	11	24	6	0	2.98E+03			
2002	11	24	9	0	3.43E+03			
2002	11	24	12	0	1.45E+03			
2002	11	24	15	0	2.03E+03			
2002	11	24	18	0	2.80E+03			
2002	11	24	21	0	2.46E+03			
2002	11	25	0	0	2.21E+03			
2002	11	25	3	0	2.18E+03			
2002	11	25	6	0	1.57E+03			
2002	11	25	9	0	2.12E+03			
2002	11	25	12	0	2.17E+03			
2002	11	25	15	0	1.31E+03			
