date,number,surface,latitude,longitude,d2m,t2m
2018-08-31,0,0,25.23,55.98,294.06165,307.40363
2018-09-01,0,0,25.23,55.98,295.19818,307.05057
2018-09-02,0,0,25.23,55.98,294.25043,307.8163
2018-09-03,0,0,25.23,55.98,293.23425,308.13522
2018-09-04,0,0,25.23,55.98,294.0451,308.0156
2018-09-05,0,0,25.23,55.98,293.41193,308.7268
2018-09-06,0,0,25.23,55.98,293.47473,308.73984
2018-09-07,0,0,25.23,55.98,294.86435,308.54608
2018-09-08,0,0,25.23,55.98,295.92203,306.984
2018-09-09,0,0,25.23,55.98,296.65295,306.73135
2018-09-10,0,0,25.23,55.98,295.89987,306.4866
2018-09-11,0,0,25.23,55.98,294.6521,305.79828
2018-09-12,0,0,25.23,55.98,294.6416,306.3197
2018-09-13,0,0,25.23,55.98,297.7602,306.2154
2018-09-14,0,0,25.23,55.98,296.9514,306.5312
2018-09-15,0,0,25.23,55.98,294.7391,307.02997
2018-09-16,0,0,25.23,55.98,294.87488,306.80066
2018-09-17,0,0,25.23,55.98,295.23657,306.466
2018-09-18,0,0,25.23,55.98,295.15637,306.2826
2018-09-19,0,0,25.23,55.98,293.16486,306.58258
2018-09-20,0,0,25.23,55.98,292.76447,306.52576
2018-09-21,0,0,25.23,55.98,294.99432,306.2022
2018-09-22,0,0,25.23,55.98,294.6715,307.174
2018-09-23,0,0,25.23,55.98,293.83453,306.92877
2018-09-24,0,0,25.23,55.98,292.3756,306.7389
2018-09-25,0,0,25.23,55.98,293.26324,306.32178
2018-09-26,0,0,25.23,55.98,296.1955,305.28943
2018-09-27,0,0,25.23,55.98,294.84808,306.07904
2018-09-28,0,0,25.23,55.98,293.81488,306.08325
2018-09-29,0,0,25.23,55.98,293.99295,305.17026
2018-09-30,0,0,25.23,55.98,293.0993,305.17142
2018-10-01,0,0,25.23,55.98,295.9417,304.6902
2018-10-02,0,0,25.23,55.98,292.9151,305.65015
2018-10-03,0,0,25.23,55.98,293.29333,305.44492
2018-10-04,0,0,25.23,55.98,295.65405,304.6646
2018-10-05,0,0,25.23,55.98,293.9647,304.99442
2018-10-06,0,0,25.23,55.98,295.40356,304.43268
2018-10-07,0,0,25.23,55.98,294.964,305.08133
2018-10-08,0,0,25.23,55.98,292.4085,305.22955
2018-10-09,0,0,25.23,55.98,293.5646,304.7669
2018-10-10,0,0,25.23,55.98,291.16464,304.933
