date,number,surface,latitude,longitude,d2m,t2m
2005-06-21,0,0,60.2,24.96,281.73,287.15646
2005-06-22,0,0,60.2,24.96,282.6379,287.16238
2005-06-23,0,0,60.2,24.96,284.95978,287.09332
2005-06-24,0,0,60.2,24.96,285.56744,287.33118
2005-06-25,0,0,60.2,24.96,283.44232,285.80975
2005-06-26,0,0,60.2,24.96,281.94165,286.12036
2005-06-27,0,0,60.2,24.96,283.1015,285.89075
2005-06-28,0,0,60.2,24.96,282.17957,285.08105
2005-06-29,0,0,60.2,24.96,282.2049,284.25653
2005-06-30,0,0,60.2,24.96,284.88977,286.0204
2005-07-01,0,0,60.2,24.96,284.86688,287.44305
2005-07-02,0,0,60.2,24.96,283.35953,287.6604
2005-07-03,0,0,60.2,24.96,284.2868,289.13986
2005-07-04,0,0,60.2,24.96,284.62195,290.93118
2005-07-05,0,0,60.2,24.96,285.49017,290.94177
2005-07-06,0,0,60.2,24.96,285.91714,291.95517
2005-07-07,0,0,60.2,24.96,285.19308,288.63818
2005-07-08,0,0,60.2,24.96,284.7795,289.1341
2005-07-09,0,0,60.2,24.96,285.17096,290.95575
2005-07-10,0,0,60.2,24.96,287.1394,291.80005
2005-07-11,0,0,60.2,24.96,287.0694,292.6178
2005-07-12,0,0,60.2,24.96,286.74545,291.81943
2005-07-13,0,0,60.2,24.96,288.40863,291.4672
2005-07-14,0,0,60.2,24.96,287.27368,291.39606
2005-07-15,0,0,60.2,24.96,287.66656,290.6592
2005-07-16,0,0,60.2,24.96,287.89627,290.7157
2005-07-17,0,0,60.2,24.96,288.71973,290.6659
2005-07-18,0,0,60.2,24.96,288.15005,290.516
2005-07-19,0,0,60.2,24.96,288.50452,290.12616
2005-07-20,0,0,60.2,24.96,288.06638,290.32166
2005-07-21,0,0,60.2,24.96,286.5368,289.94867
2005-07-22,0,0,60.2,24.96,287.54102,289.2129
2005-07-23,0,0,60.2,24.96,286.97345,289.39438
2005-07-24,0,0,60.2,24.96,287.75165,289.7544
2005-07-25,0,0,60.2,24.96,287.67834,289.554
2005-07-26,0,0,60.2,24.96,288.21466,290.177
2005-07-27,0,0,60.2,24.96,288.34906,290.0935
2005-07-28,0,0,60.2,24.96,287.91537,289.99643
2005-07-29,0,0,60.2,24.96,287.19025,289.35336
2005-07-30,0,0,60.2,24.96,286.01013,289.33173
2005-07-31,0,0,60.2,24.96,286.93576,289.97006
2005-08-01,0,0,60.2,24.96,288.1026,290.50436
2005-08-02,0,0,60.2,24.96,288.053,289.9717
2005-08-03,0,0,60.2,24.96,285.0097,289.1797
2005-08-04,0,0,60.2,24.96,287.39975,290.11807
2005-08-05,0,0,60.2,24.96,287.14844,289.66263
2005-08-06,0,0,60.2,24.96,286.5387,289.59607
2005-08-07,0,0,60.2,24.96,288.0374,290.2406
2005-08-08,0,0,60.2,24.96,288.448,290.51044
2005-08-09,0,0,60.2,24.96,289.9387,292.57065
2005-08-10,0,0,60.2,24.96,286.3307,288.7317
2005-08-11,0,0,60.2,24.96,287.2326,288.58496
2005-08-12,0,0,60.2,24.96,288.16006,289.74316
2005-08-13,0,0,60.2,24.96,288.5391,289.90094
2005-08-14,0,0,60.2,24.96,287.3793,289.116
2005-08-15,0,0,60.2,24.96,285.64496,289.23538
2005-08-16,0,0,60.2,24.96,287.2822,289.7594
2005-08-17,0,0,60.2,24.96,283.2777,288.21533
2005-08-18,0,0,60.2,24.96,284.8905,288.68777
2005-08-19,0,0,60.2,24.96,287.44397,289.51117
2005-08-20,0,0,60.2,24.96,287.75574,290.93427
2005-08-21,0,0,60.2,24.96,287.78473,290.0983
2005-08-22,0,0,60.2,24.96,286.07138,288.24432
2005-08-23,0,0,60.2,24.96,287.86615,289.1346
2005-08-24,0,0,60.2,24.96,288.86017,290.58606
2005-08-25,0,0,60.2,24.96,289.12292,291.77536
2005-08-26,0,0,60.2,24.96,288.26718,290.4726
2005-08-27,0,0,60.2,24.96,285.87268,288.2887
2005-08-28,0,0,60.2,24.96,285.6004,287.35867
2005-08-29,0,0,60.2,24.96,286.7724,288.86005
2005-08-30,0,0,60.2,24.96,284.58194,289.32184
2005-08-31,0,0,60.2,24.96,282.03644,287.69568
2005-09-01,0,0,60.2,24.96,283.332,287.79373
2005-09-02,0,0,60.2,24.96,284.88248,288.71405
2005-09-03,0,0,60.2,24.96,286.3507,288.88983
2005-09-04,0,0,60.2,24.96,283.77625,287.7269
2005-09-05,0,0,60.2,24.96,285.64655,288.48737
2005-09-06,0,0,60.2,24.96,284.54443,287.65607
2005-09-07,0,0,60.2,24.96,287.36972,290.51865
2005-09-08,0,0,60.2,24.96,287.71014,289.9188
2005-09-09,0,0,60.2,24.96,284.64154,288.99695
2005-09-10,0,0,60.2,24.96,281.08057,285.5842
