date,number,surface,latitude,longitude,d2m,t2m
2006-06-23,0,0,47.91,7.91,284.64786,291.66907
2006-06-24,0,0,47.91,7.91,286.20856,293.9462
2006-06-25,0,0,47.91,7.91,288.7272,295.8908
2006-06-26,0,0,47.91,7.91,287.99637,293.4324
2006-06-27,0,0,47.91,7.91,289.1091,293.67932
2006-06-28,0,0,47.91,7.91,289.02667,293.3339
2006-06-29,0,0,47.91,7.91,288.8887,292.79767
2006-06-30,0,0,47.91,7.91,287.32,293.51428
2006-07-01,0,0,47.91,7.91,285.94193,294.0421
2006-07-02,0,0,47.91,7.91,285.36935,294.1573
2006-07-03,0,0,47.91,7.91,286.58365,294.93182
2006-07-04,0,0,47.91,7.91,289.136,297.28052
2006-07-05,0,0,47.91,7.91,288.61774,296.57565
2006-07-06,0,0,47.91,7.91,288.395,291.4804
2006-07-07,0,0,47.91,7.91,288.80344,291.31848
2006-07-08,0,0,47.91,7.91,288.58008,292.7196
2006-07-09,0,0,47.91,7.91,288.17636,293.90625
2006-07-10,0,0,47.91,7.91,288.3112,296.01996
2006-07-11,0,0,47.91,7.91,289.42398,297.30676
2006-07-12,0,0,47.91,7.91,289.85486,297.20483
2006-07-13,0,0,47.91,7.91,291.34344,296.38226
2006-07-14,0,0,47.91,7.91,291.09576,295.9353
2006-07-15,0,0,47.91,7.91,287.41583,295.37146
2006-07-16,0,0,47.91,7.91,283.37225,295.10898
2006-07-17,0,0,47.91,7.91,282.988,295.22467
2006-07-18,0,0,47.91,7.91,282.95776,296.3378
2006-07-19,0,0,47.91,7.91,285.41248,298.53845
2006-07-20,0,0,47.91,7.91,286.43268,299.283
2006-07-21,0,0,47.91,7.91,288.24588,298.91205
2006-07-22,0,0,47.91,7.91,288.78445,297.42322
2006-07-23,0,0,47.91,7.91,289.87634,296.4897
2006-07-24,0,0,47.91,7.91,288.939,297.91605
2006-07-25,0,0,47.91,7.91,287.29584,299.5558
2006-07-26,0,0,47.91,7.91,288.16382,298.7941
2006-07-27,0,0,47.91,7.91,289.09723,298.11588
2006-07-28,0,0,47.91,7.91,288.61896,295.05112
2006-07-29,0,0,47.91,7.91,289.7281,294.04855
2006-07-30,0,0,47.91,7.91,288.83453,295.9552
2006-07-31,0,0,47.91,7.91,289.5253,294.2618
2006-08-01,0,0,47.91,7.91,287.52188,291.1357
2006-08-02,0,0,47.91,7.91,284.255,290.67493
2006-08-03,0,0,47.91,7.91,284.90677,287.80402
2006-08-04,0,0,47.91,7.91,284.69162,287.4592
2006-08-05,0,0,47.91,7.91,286.4488,288.06757
2006-08-06,0,0,47.91,7.91,286.57904,288.43512
2006-08-07,0,0,47.91,7.91,286.28717,290.5068
2006-08-08,0,0,47.91,7.91,286.1245,289.7897
2006-08-09,0,0,47.91,7.91,284.15918,289.71255
2006-08-10,0,0,47.91,7.91,284.37878,288.10037
2006-08-11,0,0,47.91,7.91,283.54465,285.5776
2006-08-12,0,0,47.91,7.91,282.64615,285.05103
2006-08-13,0,0,47.91,7.91,283.50577,284.61194
2006-08-14,0,0,47.91,7.91,283.0389,285.56448
2006-08-15,0,0,47.91,7.91,283.54236,289.0871
2006-08-16,0,0,47.91,7.91,285.96985,289.1718
2006-08-17,0,0,47.91,7.91,287.0845,291.4428
2006-08-18,0,0,47.91,7.91,285.24792,291.63947
2006-08-19,0,0,47.91,7.91,285.37653,290.76852
2006-08-20,0,0,47.91,7.91,285.1766,289.84155
2006-08-21,0,0,47.91,7.91,285.28302,289.2555
2006-08-22,0,0,47.91,7.91,285.24698,289.2788
2006-08-23,0,0,47.91,7.91,283.7307,289.69238
2006-08-24,0,0,47.91,7.91,283.76053,288.3626
2006-08-25,0,0,47.91,7.91,282.18158,287.8886
2006-08-26,0,0,47.91,7.91,283.14374,287.17188
2006-08-27,0,0,47.91,7.91,285.26004,287.843
2006-08-28,0,0,47.91,7.91,284.97903,286.17255
2006-08-29,0,0,47.91,7.91,282.39328,284.03442
2006-08-30,0,0,47.91,7.91,282.11768,284.45636
2006-08-31,0,0,47.91,7.91,281.07214,286.1698
2006-09-01,0,0,47.91,7.91,282.67896,287.7559
2006-09-02,0,0,47.91,7.91,285.36426,291.07837
2006-09-03,0,0,47.91,7.91,288.30786,292.60928
2006-09-04,0,0,47.91,7.91,290.29007,295.04486
2006-09-05,0,0,47.91,7.91,288.9683,293.375
2006-09-06,0,0,47.91,7.91,288.59903,292.18704
2006-09-07,0,0,47.91,7.91,290.3451,293.52808
2006-09-08,0,0,47.91,7.91,282.74765,288.65015
2006-09-09,0,0,47.91,7.91,281.6603,287.49005
2006-09-10,0,0,47.91,7.91,286.1046,290.279
2006-09-11,0,0,47.91,7.91,287.93567,292.7357
2006-09-12,0,0,47.91,7.91,286.79388,292.44492
2006-09-13,0,0,47.91,7.91,286.37384,291.7535
2006-09-14,0,0,47.91,7.91,285.78775,290.9779
2006-09-15,0,0,47.91,7.91,287.14703,289.96857
2006-09-16,0,0,47.91,7.91,287.1395,289.3448
2006-09-17,0,0,47.91,7.91,287.95825,288.75742
2006-09-18,0,0,47.91,7.91,287.51584,288.10056
2006-09-19,0,0,47.91,7.91,286.0607,288.33035
2006-09-20,0,0,47.91,7.91,285.76694,288.7703
2006-09-21,0,0,47.91,7.91,285.6517,288.8746
2006-09-22,0,0,47.91,7.91,286.25095,290.01044
2006-09-23,0,0,47.91,7.91,287.91605,290.31876
2006-09-24,0,0,47.91,7.91,288.78638,290.65137
2006-09-25,0,0,47.91,7.91,286.59137,287.64008
2006-09-26,0,0,47.91,7.91,285.66208,286.6289
2006-09-27,0,0,47.91,7.91,285.5976,287.53223
2006-09-28,0,0,47.91,7.91,284.4726,286.64554
2006-09-29,0,0,47.91,7.91,285.5065,287.70963
2006-09-30,0,0,47.91,7.91,286.69638,289.71326
2006-10-01,0,0,47.91,7.91,287.6452,289.07645
2006-10-02,0,0,47.91,7.91,286.98096,289.14465
2006-10-03,0,0,47.91,7.91,286.61865,287.87567
2006-10-04,0,0,47.91,7.91,281.185,283.89
2006-10-05,0,0,47.91,7.91,281.06314,283.63306
2006-10-06,0,0,47.91,7.91,281.21744,285.3988
2006-10-07,0,0,47.91,7.91,282.37915,285.55392
2006-10-08,0,0,47.91,7.91,280.2799,282.65723
2006-10-09,0,0,47.91,7.91,281.23273,284.44092
2006-10-10,0,0,47.91,7.91,282.87518,285.42093
2006-10-11,0,0,47.91,7.91,283.28937,285.18832
2006-10-12,0,0,47.91,7.91,284.2043,286.71875
2006-10-13,0,0,47.91,7.91,284.84094,286.83597
2006-10-14,0,0,47.91,7.91,284.8603,286.23975
2006-10-15,0,0,47.91,7.91,282.2621,284.09238
2006-10-16,0,0,47.91,7.91,280.26236,281.9705
2006-10-17,0,0,47.91,7.91,279.75296,282.1251
2006-10-18,0,0,47.91,7.91,280.26562,282.6835
2006-10-19,0,0,47.91,7.91,282.95236,285.11032
2006-10-20,0,0,47.91,7.91,283.14514,286.55646
2006-10-21,0,0,47.91,7.91,284.25885,287.04355
2006-10-22,0,0,47.91,7.91,283.5463,286.747
2006-10-23,0,0,47.91,7.91,284.96564,287.1705
2006-10-24,0,0,47.91,7.91,282.07584,287.2776
2006-10-25,0,0,47.91,7.91,280.07742,283.23438
2006-10-26,0,0,47.91,7.91,282.70892,286.57617
2006-10-27,0,0,47.91,7.91,284.9419,288.0718
2006-10-28,0,0,47.91,7.91,284.84387,287.63434
2006-10-29,0,0,47.91,7.91,284.9608,286.74347
2006-10-30,0,0,47.91,7.91,280.86453,283.09058
2006-10-31,0,0,47.91,7.91,279.998,283.5246
2006-11-01,0,0,47.91,7.91,276.89972,281.65186
2006-11-02,0,0,47.91,7.91,269.86234,275.2522
2006-11-03,0,0,47.91,7.91,270.31772,274.84958
2006-11-04,0,0,47.91,7.91,272.53784,275.8297
2006-11-05,0,0,47.91,7.91,272.62988,275.08072
2006-11-06,0,0,47.91,7.91,274.00925,276.44727
2006-11-07,0,0,47.91,7.91,274.56992,277.20258
2006-11-08,0,0,47.91,7.91,277.20325,280.72375
2006-11-09,0,0,47.91,7.91,280.67288,283.1953
2006-11-10,0,0,47.91,7.91,275.03516,277.88202
2006-11-11,0,0,47.91,7.91,275.89447,277.67255
2006-11-12,0,0,47.91,7.91,276.95718,280.94992
2006-11-13,0,0,47.91,7.91,276.95758,280.2168
2006-11-14,0,0,47.91,7.91,281.9739,283.5858
2006-11-15,0,0,47.91,7.91,281.7849,283.40338
2006-11-16,0,0,47.91,7.91,279.21375,281.64624
2006-11-17,0,0,47.91,7.91,281.38324,283.72266
2006-11-18,0,0,47.91,7.91,280.5686,283.1567
2006-11-19,0,0,47.91,7.91,278.2857,280.66162
2006-11-20,0,0,47.91,7.91,275.9591,278.49597
2006-11-21,0,0,47.91,7.91,277.68857,280.4384
2006-11-22,0,0,47.91,7.91,273.98322,277.6653
2006-11-23,0,0,47.91,7.91,276.50214,280.98584
2006-11-24,0,0,47.91,7.91,280.83875,283.6825
2006-11-25,0,0,47.91,7.91,280.3124,284.12885
2006-11-26,0,0,47.91,7.91,280.69672,282.86685
2006-11-27,0,0,47.91,7.91,278.58273,280.28506
2006-11-28,0,0,47.91,7.91,277.02075,278.24142
2006-11-29,0,0,47.91,7.91,278.68787,279.60077
2006-11-30,0,0,47.91,7.91,278.9442,279.98886
2006-12-01,0,0,47.91,7.91,276.37903,277.85294
2006-12-02,0,0,47.91,7.91,275.09894,277.12036
2006-12-03,0,0,47.91,7.91,277.70688,281.60278
2006-12-04,0,0,47.91,7.91,279.68945,282.63757
2006-12-05,0,0,47.91,7.91,282.0346,285.32684
2006-12-06,0,0,47.91,7.91,278.86456,281.03506
2006-12-07,0,0,47.91,7.91,275.9474,278.8111
2006-12-08,0,0,47.91,7.91,277.71344,280.56842
2006-12-09,0,0,47.91,7.91,276.12534,277.18768
2006-12-10,0,0,47.91,7.91,274.63788,276.43274
2006-12-11,0,0,47.91,7.91,272.0133,274.6641
2006-12-12,0,0,47.91,7.91,273.15677,277.5313
2006-12-13,0,0,47.91,7.91,274.18027,276.41254
2006-12-14,0,0,47.91,7.91,272.93362,274.3625
2006-12-15,0,0,47.91,7.91,271.95178,274.2411
2006-12-16,0,0,47.91,7.91,272.96835,276.41785
2006-12-17,0,0,47.91,7.91,276.71725,277.80518
2006-12-18,0,0,47.91,7.91,272.70395,274.57428
2006-12-19,0,0,47.91,7.91,268.95227,274.59155
2006-12-20,0,0,47.91,7.91,267.64432,273.0459
2006-12-21,0,0,47.91,7.91,270.9005,273.10925
2006-12-22,0,0,47.91,7.91,270.54578,273.2085
2006-12-23,0,0,47.91,7.91,270.23175,271.80792
2006-12-24,0,0,47.91,7.91,270.7012,272.04532
2006-12-25,0,0,47.91,7.91,271.17804,272.1408
2006-12-26,0,0,47.91,7.91,270.31805,271.70532
2006-12-27,0,0,47.91,7.91,269.90448,271.2592
2006-12-28,0,0,47.91,7.91,269.76138,271.50342
2006-12-29,0,0,47.91,7.91,270.15918,272.96002
2006-12-30,0,0,47.91,7.91,270.78955,274.6671
2006-12-31,0,0,47.91,7.91,277.7615,282.52582
