date,number,surface,latitude,longitude,d2m,t2m
2008-06-10,0,0,51.53,12.9,282.68597,294.99374
2008-06-11,0,0,51.53,12.9,281.72217,289.98175
2008-06-12,0,0,51.53,12.9,279.68936,287.54288
2008-06-13,0,0,51.53,12.9,280.84998,285.17346
2008-06-14,0,0,51.53,12.9,280.24603,285.78403
2008-06-15,0,0,51.53,12.9,281.10083,286.42133
2008-06-16,0,0,51.53,12.9,282.0845,286.2982
2008-06-17,0,0,51.53,12.9,280.36285,288.23828
2008-06-18,0,0,51.53,12.9,282.0772,291.46347
2008-06-19,0,0,51.53,12.9,282.91196,292.90768
2008-06-20,0,0,51.53,12.9,283.5795,291.70734
2008-06-21,0,0,51.53,12.9,284.07968,290.2868
2008-06-22,0,0,51.53,12.9,286.6231,295.48798
2008-06-23,0,0,51.53,12.9,284.64468,294.89905
2008-06-24,0,0,51.53,12.9,280.86798,290.5655
2008-06-25,0,0,51.53,12.9,285.65417,291.8443
2008-06-26,0,0,51.53,12.9,284.76053,293.44916
2008-06-27,0,0,51.53,12.9,282.5251,290.7441
2008-06-28,0,0,51.53,12.9,284.98453,290.71576
2008-06-29,0,0,51.53,12.9,284.8864,294.64227
2008-06-30,0,0,51.53,12.9,282.5408,292.79047
2008-07-01,0,0,51.53,12.9,281.33035,293.92078
2008-07-02,0,0,51.53,12.9,282.87885,297.59448
2008-07-03,0,0,51.53,12.9,285.80728,298.3823
2008-07-04,0,0,51.53,12.9,287.38446,291.00278
2008-07-05,0,0,51.53,12.9,284.8421,290.7279
2008-07-06,0,0,51.53,12.9,285.2815,292.93634
2008-07-07,0,0,51.53,12.9,285.78497,291.76688
2008-07-08,0,0,51.53,12.9,283.96875,290.24548
2008-07-09,0,0,51.53,12.9,282.4886,289.39337
2008-07-10,0,0,51.53,12.9,286.90247,290.10043
2008-07-11,0,0,51.53,12.9,289.01355,294.10364
2008-07-12,0,0,51.53,12.9,286.41925,292.47736
2008-07-13,0,0,51.53,12.9,285.9306,288.4465
