date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2003-03-10,60,67.76,29.61,1.9975664e-07,7.843662e-13,5.018654e-09,8.368269e-11,2.9696187e-10
2003-03-11,60,67.76,29.61,1.6138534e-07,1.2243524e-13,1.206703e-09,2.4112613e-11,2.1877572e-10
2003-03-12,60,67.76,29.61,1.5498583e-07,9.9999946e-26,6.91816e-10,2.5808859e-11,2.1425285e-10
2003-03-13,60,67.76,29.61,1.5347813e-07,9.999992e-26,1.0070466e-09,1.0715655e-10,1.8635479e-10
2003-03-14,60,67.76,29.61,1.4586607e-07,9.999992e-26,4.07994e-10,2.2631771e-11,1.3426228e-10
2003-03-15,60,67.76,29.61,1.4635701e-07,9.999992e-26,1.7583529e-10,6.903209e-12,1.5569653e-10
2003-03-16,60,67.76,29.61,1.5064302e-07,9.9999946e-26,6.653931e-10,2.6826463e-11,1.6203774e-10
2003-03-17,60,67.76,29.61,1.5369639e-07,9.999992e-26,5.204801e-10,1.1643695e-11,1.1703023e-10
2003-03-18,60,67.76,29.61,1.5190902e-07,9.999987e-26,4.16597e-10,1.7596652e-11,1.06449446e-10
2003-03-19,60,67.76,29.61,1.530924e-07,9.9999946e-26,1.050831e-10,6.9591806e-12,1.1244257e-10
2003-03-20,60,67.76,29.61,1.5148542e-07,9.999992e-26,2.2138902e-10,1.2591434e-11,1.173681e-10
2003-03-21,60,67.76,29.61,1.5933172e-07,1.7219714e-13,1.1295778e-09,9.616746e-11,1.8465325e-10
2003-03-22,60,67.76,29.61,1.6091641e-07,2.586335e-13,4.7941884e-10,2.936939e-11,1.773911e-10
2003-03-23,60,67.76,29.61,1.5323911e-07,4.542919e-14,4.765686e-10,1.34129235e-11,1.1426741e-10
2003-03-24,60,67.76,29.61,1.5281874e-07,8.959435e-14,7.2669887e-10,7.032451e-11,1.3114473e-10
2003-03-25,60,67.76,29.61,1.5207414e-07,9.999992e-26,3.3941117e-10,1.734264e-11,1.3739435e-10
2003-03-26,60,67.76,29.61,1.6750883e-07,2.3337327e-13,9.715011e-10,7.6076624e-11,1.9461302e-10
2003-03-27,60,67.76,29.61,1.6261684e-07,1.1436175e-13,6.61364e-10,5.4014116e-11,1.4961829e-10
2003-03-28,60,67.76,29.61,1.463999e-07,1.6930425e-13,2.7072078e-10,2.4620106e-11,9.559823e-11
2003-03-29,60,67.76,29.61,1.4876797e-07,9.9999946e-26,3.980922e-10,5.5022688e-11,1.088312e-10
2003-03-30,60,67.76,29.61,1.5035612e-07,7.886231e-13,6.16334e-10,3.745402e-11,1.4227279e-10
2003-03-31,60,67.76,29.61,1.5318524e-07,2.6912788e-12,3.1424585e-10,2.2665753e-11,1.2882427e-10
2003-04-01,60,67.76,29.61,1.5572641e-07,3.5969255e-12,9.2165575e-10,1.4616948e-10,1.291997e-10
2003-04-02,60,67.76,29.61,1.596878e-07,2.4900195e-12,2.0035107e-09,1.8781057e-10,4.2896856e-10
