date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2008-03-13,60,51.53,12.9,1.6160539e-07,1.8578316e-11,5.0555493e-09,2.1291179e-10,9.53706e-10
2008-03-14,60,51.53,12.9,1.8808717e-07,5.2489145e-11,1.0450433e-08,2.6513686e-10,1.1118847e-09
2008-03-15,60,51.53,12.9,2.0029304e-07,7.447458e-11,1.2576475e-08,3.7676304e-10,1.4169762e-09
2008-03-16,60,51.53,12.9,2.6846038e-07,1.7838107e-10,2.7297295e-08,1.6962872e-09,2.1476523e-09
2008-03-17,60,51.53,12.9,2.077871e-07,1.01630655e-10,1.1750709e-08,3.0734704e-09,1.1037311e-09
2008-03-18,60,51.53,12.9,1.6348535e-07,4.0653526e-11,5.6041647e-09,1.771445e-10,8.963713e-10
2008-03-19,60,51.53,12.9,1.8598756e-07,7.2199476e-11,8.9273e-09,3.514091e-10,1.0809196e-09
2008-03-20,60,51.53,12.9,1.7740369e-07,6.274387e-11,8.15024e-09,2.6412839e-10,9.814374e-10
2008-03-21,60,51.53,12.9,1.8044169e-07,6.6905155e-11,7.2494695e-09,4.2645742e-10,5.9376887e-10
2008-03-22,60,51.53,12.9,1.7977655e-07,7.8143825e-11,7.88436e-09,2.921679e-10,7.597975e-10
2008-03-23,60,51.53,12.9,1.9416053e-07,9.252526e-11,8.169156e-09,2.8086355e-10,7.2095957e-10
2008-03-24,60,51.53,12.9,2.2352907e-07,1.6138839e-10,1.47185295e-08,1.166547e-09,1.1943538e-09
2008-03-25,60,51.53,12.9,1.8819256e-07,8.542476e-11,8.485614e-09,3.8812323e-10,1.1054646e-09
2008-03-26,60,51.53,12.9,1.8815909e-07,7.5810525e-11,7.278343e-09,5.3836213e-10,9.681551e-10
2008-03-27,60,51.53,12.9,2.7873003e-07,4.1681275e-10,2.1546693e-08,5.9105454e-09,1.7710129e-09
2008-03-28,60,51.53,12.9,2.4703317e-07,2.685208e-10,1.6997683e-08,3.3586454e-09,2.2207323e-09
2008-03-29,60,51.53,12.9,1.7805905e-07,7.345856e-11,6.691539e-09,2.3354313e-10,1.1673963e-09
2008-03-30,60,51.53,12.9,2.1130096e-07,1.4432436e-10,1.33295135e-08,5.174026e-10,2.1661068e-09
2008-03-31,60,51.53,12.9,2.2697702e-07,1.7594988e-10,1.32395765e-08,8.2990465e-10,2.1115198e-09
2008-04-01,60,51.53,12.9,2.4564852e-07,2.841233e-10,1.574437e-08,2.5298568e-09,1.591625e-09
2008-04-02,60,51.53,12.9,1.9387278e-07,1.0474571e-10,8.465978e-09,4.6086748e-10,1.0602431e-09
2008-04-03,60,51.53,12.9,2.0139007e-07,1.6843965e-10,1.0766482e-08,5.3787597e-10,9.992055e-10
2008-04-04,60,51.53,12.9,2.2151093e-07,2.2638676e-10,1.318868e-08,4.763919e-10,1.190524e-09
2008-04-05,60,51.53,12.9,2.3788637e-07,3.0994046e-10,1.7230667e-08,1.3031369e-09,1.6226872e-09
2008-04-06,60,51.53,12.9,1.9701544e-07,2.2231565e-10,1.1507661e-08,4.624092e-10,9.889458e-10
2008-04-07,60,51.53,12.9,2.7524808e-07,5.6066984e-10,2.1417238e-08,6.0110343e-09,2.1073703e-09
2008-04-08,60,51.53,12.9,2.0985365e-07,2.388713e-10,1.0922343e-08,5.0106724e-10,1.0003512e-09
2008-04-09,60,51.53,12.9,2.668614e-07,4.6282422e-10,2.003885e-08,2.1624738e-09,2.1181987e-09
2008-04-10,60,51.53,12.9,2.1666436e-07,2.7099115e-10,1.0030464e-08,3.420657e-10,4.1730747e-10
2008-04-11,60,51.53,12.9,2.4293155e-07,3.8476625e-10,1.2657054e-08,7.977935e-10,9.538857e-10
2008-04-12,60,51.53,12.9,2.2921266e-07,3.6561576e-10,1.1866255e-08,5.753361e-10,1.1002449e-09
2008-04-13,60,51.53,12.9,2.0108268e-07,2.4536043e-10,1.1592927e-08,6.3913796e-10,1.458071e-09
2008-04-14,60,51.53,12.9,2.2868691e-07,3.8600195e-10,1.6824723e-08,1.2101739e-09,1.9416526e-09
2008-04-15,60,51.53,12.9,2.1787241e-07,3.7329956e-10,1.48664085e-08,8.1719614e-10,1.0316178e-09
2008-04-16,60,51.53,12.9,2.0470947e-07,2.6248487e-10,1.1223826e-08,6.815006e-10,1.3663125e-09
2008-04-17,60,51.53,12.9,2.0918037e-07,3.5891834e-10,1.2714044e-08,1.1529679e-09,1.2249011e-09
2008-04-18,60,51.53,12.9,2.4130466e-07,5.196626e-10,1.633228e-08,1.6200766e-09,1.467286e-09
2008-04-19,60,51.53,12.9,2.0441496e-07,2.4454738e-10,6.4003114e-09,3.403865e-10,2.1043005e-09
2008-04-20,60,51.53,12.9,2.1441606e-07,3.531328e-10,9.081261e-09,3.11601e-10,1.6185039e-09
2008-04-21,60,51.53,12.9,2.169329e-07,3.069446e-10,8.225162e-09,7.739486e-10,3.116829e-09
