date,hybrid,latitude,longitude,u,v
2009-09-06,60,52.8,10.76,1.9763716,0.6395175
2009-09-07,60,52.8,10.76,0.5590297,1.2248647
2009-09-08,60,52.8,10.76,-0.26611447,1.3457365
2009-09-09,60,52.8,10.76,0.11097413,0.30057776
2009-09-10,60,52.8,10.76,0.016365306,-1.7262996
2009-09-11,60,52.8,10.76,0.49745557,-1.206635
2009-09-12,60,52.8,10.76,0.959812,-0.93069816
2009-09-13,60,52.8,10.76,1.1700443,-1.3642234
2009-09-14,60,52.8,10.76,-1.6418302,-1.4253666
2009-09-15,60,52.8,10.76,-2.4596019,-0.9415272
2009-09-16,60,52.8,10.76,-1.0235541,-1.4762853
2009-09-17,60,52.8,10.76,-0.25042543,-1.2106915
2009-09-18,60,52.8,10.76,-1.1353989,-0.050245855
2009-09-19,60,52.8,10.76,-1.3788846,0.46944445
2009-09-20,60,52.8,10.76,0.1559991,0.10165888
2009-09-21,60,52.8,10.76,0.9241077,-0.52423745
2009-09-22,60,52.8,10.76,1.3351558,1.0297443
2009-09-23,60,52.8,10.76,2.1775281,0.36770102
2009-09-24,60,52.8,10.76,1.638544,-0.2010737
2009-09-25,60,52.8,10.76,1.2471446,0.14075418
2009-09-26,60,52.8,10.76,0.39194545,0.4725544
2009-09-27,60,52.8,10.76,0.40022558,0.47684824
2009-09-28,60,52.8,10.76,2.2224944,0.40164608
2009-09-29,60,52.8,10.76,2.1432035,-0.40415913
2009-09-30,60,52.8,10.76,0.73757505,0.22016956
2009-10-01,60,52.8,10.76,2.6589577,-0.6109239
2009-10-02,60,52.8,10.76,1.912591,0.14067946
2009-10-03,60,52.8,10.76,2.4359126,2.4326646
2009-10-04,60,52.8,10.76,3.749053,0.86835665
2009-10-05,60,52.8,10.76,0.8908133,0.86560786
2009-10-06,60,52.8,10.76,-0.6191436,1.0218452
2009-10-07,60,52.8,10.76,2.0832984,0.9870789
2009-10-08,60,52.8,10.76,0.9128041,-0.91949433
2009-10-09,60,52.8,10.76,0.16584826,-0.25364065
2009-10-10,60,52.8,10.76,-1.2216069,0.631943
2009-10-11,60,52.8,10.76,1.3901241,0.091626815
2009-10-12,60,52.8,10.76,1.2105174,-1.8677634
2009-10-13,60,52.8,10.76,0.8067025,-1.426619
2009-10-14,60,52.8,10.76,0.4534053,-2.1944914
2009-10-15,60,52.8,10.76,0.8235844,-2.0856059
2009-10-16,60,52.8,10.76,1.7931786,-1.3831767
2009-10-17,60,52.8,10.76,0.7243911,-1.9131887
2009-10-18,60,52.8,10.76,0.805243,-0.86789745
2009-10-19,60,52.8,10.76,0.70663154,1.3567786
2009-10-20,60,52.8,10.76,-1.482377,1.2516857
2009-10-21,60,52.8,10.76,-2.2238402,0.6954247
2009-10-22,60,52.8,10.76,-2.1789138,0.5055586
2009-10-23,60,52.8,10.76,-0.7496995,0.0940734
2009-10-24,60,52.8,10.76,-0.57582676,1.0729883
2009-10-25,60,52.8,10.76,0.9238377,1.4798548
2009-10-26,60,52.8,10.76,1.6749127,1.569834
2009-10-27,60,52.8,10.76,1.5595948,-0.28057688
2009-10-28,60,52.8,10.76,0.29788435,0.82404613
2009-10-29,60,52.8,10.76,-0.30327582,-0.09239845
2009-10-30,60,52.8,10.76,-1.5712771,0.58306783
2009-10-31,60,52.8,10.76,-1.3163408,0.91745555
2009-11-01,60,52.8,10.76,-1.0356355,1.4602318
2009-11-02,60,52.8,10.76,-0.19696592,1.4656345
2009-11-03,60,52.8,10.76,-0.1759528,0.7650814
2009-11-04,60,52.8,10.76,-0.54298455,1.0539204
2009-11-05,60,52.8,10.76,0.31669018,1.7643017
2009-11-06,60,52.8,10.76,0.6909282,1.8946565
2009-11-07,60,52.8,10.76,-0.039298557,2.3862543
2009-11-08,60,52.8,10.76,-0.97580206,0.0815207
2009-11-09,60,52.8,10.76,-0.7661235,-1.4890718
2009-11-10,60,52.8,10.76,0.8075098,0.5395073
2009-11-11,60,52.8,10.76,0.1505557,0.8305216
2009-11-12,60,52.8,10.76,0.6270532,1.204782
2009-11-13,60,52.8,10.76,0.2326462,1.7805724
2009-11-14,60,52.8,10.76,0.015052557,2.1945074
2009-11-15,60,52.8,10.76,1.2594547,1.809587
2009-11-16,60,52.8,10.76,0.107966244,1.4898275
2009-11-17,60,52.8,10.76,1.2859805,1.265732
2009-11-18,60,52.8,10.76,2.6996958,2.2162812
2009-11-19,60,52.8,10.76,2.2843525,1.6451471
2009-11-20,60,52.8,10.76,1.0716506,1.9746423
2009-11-21,60,52.8,10.76,0.840217,1.3181869
2009-11-22,60,52.8,10.76,0.7362673,1.9569681
2009-11-23,60,52.8,10.76,2.327507,2.776664
2009-11-24,60,52.8,10.76,3.4564486,1.1357017
2009-11-25,60,52.8,10.76,2.2686243,2.3664348
2009-11-26,60,52.8,10.76,2.2167916,2.217056
2009-11-27,60,52.8,10.76,1.8316519,2.1566334
2009-11-28,60,52.8,10.76,1.3737669,2.1859486
2009-11-29,60,52.8,10.76,0.6538664,2.095144
2009-11-30,60,52.8,10.76,0.4862216,0.08504824
2009-12-01,60,52.8,10.76,0.63433206,-1.1484841
2009-12-02,60,52.8,10.76,-0.27582973,0.67659974
2009-12-03,60,52.8,10.76,-0.7940552,1.7141974
2009-12-04,60,52.8,10.76,0.24282114,0.9115797
2009-12-05,60,52.8,10.76,0.007698577,1.9619067
2009-12-06,60,52.8,10.76,-0.054836333,1.7602047
2009-12-07,60,52.8,10.76,1.0809046,1.35904
2009-12-08,60,52.8,10.76,-0.3982054,0.5512395
2009-12-09,60,52.8,10.76,0.7435901,0.63119763
2009-12-10,60,52.8,10.76,0.25106382,0.40632728
2009-12-11,60,52.8,10.76,-0.5450625,-1.8474103
2009-12-12,60,52.8,10.76,-0.5020714,-1.421302
2009-12-13,60,52.8,10.76,-0.9372117,-0.72823584
2009-12-14,60,52.8,10.76,0.3069225,-0.27475333
2009-12-15,60,52.8,10.76,-0.16858524,-0.37284082
2009-12-16,60,52.8,10.76,0.51069653,0.7669292
2009-12-17,60,52.8,10.76,-0.4283566,0.14724919
2009-12-18,60,52.8,10.76,-1.3123571,-0.96983814
2009-12-19,60,52.8,10.76,-0.17470135,-0.13655739
2009-12-20,60,52.8,10.76,0.05482039,1.7851665
2009-12-21,60,52.8,10.76,1.122168,1.2866616
2009-12-22,60,52.8,10.76,-0.05505404,1.3715053
2009-12-23,60,52.8,10.76,0.9797271,1.0678333
2009-12-24,60,52.8,10.76,-1.3111428,0.74877346
2009-12-25,60,52.8,10.76,0.7457049,1.383103
2009-12-26,60,52.8,10.76,2.8664567,1.3673586
2009-12-27,60,52.8,10.76,1.0426209,1.8103759
2009-12-28,60,52.8,10.76,1.820628,0.6074847
2009-12-29,60,52.8,10.76,-0.67033863,0.54455245
2009-12-30,60,52.8,10.76,-1.9400928,-0.48694223
2009-12-31,60,52.8,10.76,-1.9525363,-0.8558679
2010-01-01,60,52.8,10.76,-1.2373887,-1.4580255
2010-01-02,60,52.8,10.76,0.9646389,-0.65187
2010-01-03,60,52.8,10.76,-0.67118233,-0.6346798
2010-01-04,60,52.8,10.76,0.9055516,1.0254483
2010-01-05,60,52.8,10.76,0.3112562,1.4146744
2010-01-06,60,52.8,10.76,-0.39468944,0.6776906
2010-01-07,60,52.8,10.76,0.8029646,0.13875607
2010-01-08,60,52.8,10.76,-0.6542782,-0.7451798
2010-01-09,60,52.8,10.76,-2.7033358,-2.260079
2010-01-10,60,52.8,10.76,-2.0503418,-1.4235458
2010-01-11,60,52.8,10.76,-1.0838311,-0.74779093
2010-01-12,60,52.8,10.76,-1.3003292,0.43247446
2010-01-13,60,52.8,10.76,-2.3191433,0.6793823
2010-01-14,60,52.8,10.76,-1.780144,0.8079857
2010-01-15,60,52.8,10.76,-1.1716275,0.58549035
2010-01-16,60,52.8,10.76,-1.6906582,1.4114673
2010-01-17,60,52.8,10.76,-0.5145912,0.91231143
2010-01-18,60,52.8,10.76,1.2888321,0.05231552
2010-01-19,60,52.8,10.76,0.3284608,0.08983447
2010-01-20,60,52.8,10.76,-1.3499695,0.13897768
2010-01-21,60,52.8,10.76,-1.5081761,0.2619718
2010-01-22,60,52.8,10.76,-1.304127,0.64881366
2010-01-23,60,52.8,10.76,-1.5692284,0.53264385
2010-01-24,60,52.8,10.76,-1.9249059,0.5810975
2010-01-25,60,52.8,10.76,-1.6802651,0.055651296
2010-01-26,60,52.8,10.76,-0.77488685,-0.6129201
2010-01-27,60,52.8,10.76,1.5369259,1.1833305
2010-01-28,60,52.8,10.76,3.0792766,-0.44032538
2010-01-29,60,52.8,10.76,1.3441461,1.155386
2010-01-30,60,52.8,10.76,2.015164,-1.0858383
2010-01-31,60,52.8,10.76,1.321541,1.4455196
2010-02-01,60,52.8,10.76,1.8914477,1.0597456
2010-02-02,60,52.8,10.76,1.7634516,2.0278597
2010-02-03,60,52.8,10.76,3.0753586,0.6611153
2010-02-04,60,52.8,10.76,-0.03529568,1.1680049
2010-02-05,60,52.8,10.76,-1.7536242,0.9247906
2010-02-06,60,52.8,10.76,-1.5010493,-0.074310474
2010-02-07,60,52.8,10.76,-1.104846,-0.3008662
2010-02-08,60,52.8,10.76,-1.1492908,0.19019188
2010-02-09,60,52.8,10.76,-1.219409,-0.034744695
2010-02-10,60,52.8,10.76,-1.2204375,-1.0606477
2010-02-11,60,52.8,10.76,-1.2444186,-2.1794007
2010-02-12,60,52.8,10.76,-0.30942655,-2.3485599
2010-02-13,60,52.8,10.76,0.7210827,-1.2346117
2010-02-14,60,52.8,10.76,0.21388035,0.16370103
2010-02-15,60,52.8,10.76,-0.6558859,0.72192454
2010-02-16,60,52.8,10.76,-0.78584695,1.2324065
