date,hybrid,latitude,longitude,u,v
2013-03-11,60,50.3,6.0,-1.9652996,-1.4800575
2013-03-12,60,50.3,6.0,-2.4791021,-2.0197425
2013-03-13,60,50.3,6.0,0.22691965,-0.842889
2013-03-14,60,50.3,6.0,0.747145,-0.5631629
2013-03-15,60,50.3,6.0,0.9638413,1.2586395
2013-03-16,60,50.3,6.0,-0.616623,2.9642453
2013-03-17,60,50.3,6.0,-0.76309776,3.272984
2013-03-18,60,50.3,6.0,0.1371961,1.8120645
2013-03-19,60,50.3,6.0,1.210005,1.4572005
2013-03-20,60,50.3,6.0,0.39687082,0.18935758
2013-03-21,60,50.3,6.0,0.5380736,-0.3319397
2013-03-22,60,50.3,6.0,-2.4241512,0.033294253
2013-03-23,60,50.3,6.0,-3.3154762,0.34897316
2013-03-24,60,50.3,6.0,-3.174953,-0.34775358
2013-03-25,60,50.3,6.0,-2.486521,-0.77717894
2013-03-26,60,50.3,6.0,-2.0743647,-0.69895923
2013-03-27,60,50.3,6.0,-1.6213149,-0.12173036
2013-03-28,60,50.3,6.0,-0.5996675,-0.4492862
2013-03-29,60,50.3,6.0,0.4002473,-0.33479452
2013-03-30,60,50.3,6.0,-0.7617425,-1.3303282
2013-03-31,60,50.3,6.0,-0.27183607,-1.2872503
2013-04-01,60,50.3,6.0,-1.9824517,-0.7823666
2013-04-02,60,50.3,6.0,-2.3370066,-1.1532805
2013-04-03,60,50.3,6.0,-2.2095814,-0.73580647
2013-04-04,60,50.3,6.0,-2.218296,-0.61195225
2013-04-05,60,50.3,6.0,-1.8214132,-1.2193499
2013-04-06,60,50.3,6.0,-0.691064,-1.517675
2013-04-07,60,50.3,6.0,-0.6426294,-0.7463781
2013-04-08,60,50.3,6.0,-1.0030692,0.64679545
2013-04-09,60,50.3,6.0,-0.0192779,1.8233798
2013-04-10,60,50.3,6.0,1.5493193,1.4326653
2013-04-11,60,50.3,6.0,2.286266,2.3712673
2013-04-12,60,50.3,6.0,2.0948682,1.948919
2013-04-13,60,50.3,6.0,2.3827045,1.8936962
2013-04-14,60,50.3,6.0,0.1490107,2.2309618
2013-04-15,60,50.3,6.0,0.40284738,0.38402447
