date,hybrid,latitude,longitude,u,v
2012-11-23,60,50.57,12.99,0.09910897,1.2654845
2012-11-24,60,50.57,12.99,0.2877723,0.99735916
2012-11-25,60,50.57,12.99,0.5430684,1.3899271
2012-11-26,60,50.57,12.99,0.11589099,1.2157471
2012-11-27,60,50.57,12.99,0.20322047,0.60081065
2012-11-28,60,50.57,12.99,-0.6807977,-1.3396797
2012-11-29,60,50.57,12.99,0.7089437,-2.694319
2012-11-30,60,50.57,12.99,1.5075121,-0.48180258
2012-12-01,60,50.57,12.99,1.1978453,0.85673326
2012-12-02,60,50.57,12.99,1.1258168,1.4826628
2012-12-03,60,50.57,12.99,1.3650296,0.40231478
2012-12-04,60,50.57,12.99,1.775071,1.2729796
2012-12-05,60,50.57,12.99,1.8006427,-0.07171723
2012-12-06,60,50.57,12.99,1.9046547,0.079089805
2012-12-07,60,50.57,12.99,-0.21372318,1.06869
2012-12-08,60,50.57,12.99,0.07947248,0.22188012
2012-12-09,60,50.57,12.99,2.0839143,1.6067693
2012-12-10,60,50.57,12.99,2.2509341,0.46701384
2012-12-11,60,50.57,12.99,1.296259,-1.686726
2012-12-12,60,50.57,12.99,1.6613462,0.6360707
2012-12-13,60,50.57,12.99,0.08466512,1.0362991
2012-12-14,60,50.57,12.99,-0.6056008,1.2128241
2012-12-15,60,50.57,12.99,0.32075346,1.5809827
2012-12-16,60,50.57,12.99,1.2169619,1.6327672
2012-12-17,60,50.57,12.99,0.6676207,1.3186052
2012-12-18,60,50.57,12.99,0.9147608,0.503054
2012-12-19,60,50.57,12.99,0.8558767,-0.17917925
2012-12-20,60,50.57,12.99,-1.149808,0.35087258
2012-12-21,60,50.57,12.99,-0.97499895,0.3582581
2012-12-22,60,50.57,12.99,0.016026184,0.8084373
2012-12-23,60,50.57,12.99,0.64789987,1.2701648
2012-12-24,60,50.57,12.99,1.4829403,1.3201127
2012-12-25,60,50.57,12.99,1.8149296,2.0085833
2012-12-26,60,50.57,12.99,2.4858506,1.7486795
2012-12-27,60,50.57,12.99,2.4861896,1.8722467
2012-12-28,60,50.57,12.99,0.586426,-0.20031416
