date,number,surface,latitude,longitude,blh
2017-10-28,0,0,28.55,77.19,236.03976
2017-10-29,0,0,28.55,77.19,284.10312
2017-10-30,0,0,28.55,77.19,254.76985
2017-10-31,0,0,28.55,77.19,303.84857
2017-11-01,0,0,28.55,77.19,272.79468
2017-11-02,0,0,28.55,77.19,205.83577
2017-11-03,0,0,28.55,77.19,367.90613
2017-11-04,0,0,28.55,77.19,307.4516
2017-11-05,0,0,28.55,77.19,321.77405
2017-11-06,0,0,28.55,77.19,411.9179
2017-11-07,0,0,28.55,77.19,382.20578
2017-11-08,0,0,28.55,77.19,266.68158
2017-11-09,0,0,28.55,77.19,251.1416
2017-11-10,0,0,28.55,77.19,243.26491
2017-11-11,0,0,28.55,77.19,241.63608
2017-11-12,0,0,28.55,77.19,276.07642
2017-11-13,0,0,28.55,77.19,256.05298
2017-11-14,0,0,28.55,77.19,353.67557
2017-11-15,0,0,28.55,77.19,299.51923
2017-11-16,0,0,28.55,77.19,257.86984
2017-11-17,0,0,28.55,77.19,262.78696
2017-11-18,0,0,28.55,77.19,243.2591
2017-11-19,0,0,28.55,77.19,294.21725
2017-11-20,0,0,28.55,77.19,338.77048
2017-11-21,0,0,28.55,77.19,324.7761
2017-11-22,0,0,28.55,77.19,282.5288
2017-11-23,0,0,28.55,77.19,220.9551
2017-11-24,0,0,28.55,77.19,197.23532
2017-11-25,0,0,28.55,77.19,181.27074
2017-11-26,0,0,28.55,77.19,185.9447
2017-11-27,0,0,28.55,77.19,208.69684
2017-11-28,0,0,28.55,77.19,170.72247
2017-11-29,0,0,28.55,77.19,136.72826
2017-11-30,0,0,28.55,77.19,187.02248
2017-12-01,0,0,28.55,77.19,185.43246
2017-12-02,0,0,28.55,77.19,220.40431
2017-12-03,0,0,28.55,77.19,200.16899
2017-12-04,0,0,28.55,77.19,227.59584
2017-12-05,0,0,28.55,77.19,179.84023
2017-12-06,0,0,28.55,77.19,199.58229
2017-12-07,0,0,28.55,77.19,208.14534
2017-12-08,0,0,28.55,77.19,189.16325
2017-12-09,0,0,28.55,77.19,129.43811
2017-12-10,0,0,28.55,77.19,144.69406
2017-12-11,0,0,28.55,77.19,170.98854
2017-12-12,0,0,28.55,77.19,284.04166
2017-12-13,0,0,28.55,77.19,179.30276
2017-12-14,0,0,28.55,77.19,202.03018
2017-12-15,0,0,28.55,77.19,232.38248
2017-12-16,0,0,28.55,77.19,291.59372
2017-12-17,0,0,28.55,77.19,270.47205
2017-12-18,0,0,28.55,77.19,250.82632
2017-12-19,0,0,28.55,77.19,161.19887
2017-12-20,0,0,28.55,77.19,117.33675
2017-12-21,0,0,28.55,77.19,162.30353
2017-12-22,0,0,28.55,77.19,263.66113
2017-12-23,0,0,28.55,77.19,224.04942
2017-12-24,0,0,28.55,77.19,120.319115
2017-12-25,0,0,28.55,77.19,223.48816
2017-12-26,0,0,28.55,77.19,162.22998
2017-12-27,0,0,28.55,77.19,133.425
2017-12-28,0,0,28.55,77.19,142.48283
2017-12-29,0,0,28.55,77.19,135.8754
2017-12-30,0,0,28.55,77.19,157.74962
2017-12-31,0,0,28.55,77.19,165.07425
2018-01-01,0,0,28.55,77.19,187.27611
2018-01-02,0,0,28.55,77.19,153.86409
2018-01-03,0,0,28.55,77.19,183.23083
2018-01-04,0,0,28.55,77.19,128.19336
2018-01-05,0,0,28.55,77.19,128.11304
2018-01-06,0,0,28.55,77.19,154.57068
2018-01-07,0,0,28.55,77.19,272.26633
2018-01-08,0,0,28.55,77.19,209.10175
2018-01-09,0,0,28.55,77.19,195.7211
2018-01-10,0,0,28.55,77.19,240.34227
2018-01-11,0,0,28.55,77.19,254.39941
2018-01-12,0,0,28.55,77.19,180.8558
2018-01-13,0,0,28.55,77.19,176.8013
2018-01-14,0,0,28.55,77.19,175.78938
2018-01-15,0,0,28.55,77.19,208.83972
2018-01-16,0,0,28.55,77.19,162.641
2018-01-17,0,0,28.55,77.19,152.0071
2018-01-18,0,0,28.55,77.19,101.845795
2018-01-19,0,0,28.55,77.19,176.64487
2018-01-20,0,0,28.55,77.19,222.66714
2018-01-21,0,0,28.55,77.19,115.233185
2018-01-22,0,0,28.55,77.19,143.32222
2018-01-23,0,0,28.55,77.19,238.82137
2018-01-24,0,0,28.55,77.19,250.01112
2018-01-25,0,0,28.55,77.19,300.96625
2018-01-26,0,0,28.55,77.19,204.90315
2018-01-27,0,0,28.55,77.19,196.05652
2018-01-28,0,0,28.55,77.19,175.17053
2018-01-29,0,0,28.55,77.19,199.83421
2018-01-30,0,0,28.55,77.19,376.25003
2018-01-31,0,0,28.55,77.19,439.95132
2018-02-01,0,0,28.55,77.19,162.28569
2018-02-02,0,0,28.55,77.19,142.6628
2018-02-03,0,0,28.55,77.19,204.33867
2018-02-04,0,0,28.55,77.19,206.64215
2018-02-05,0,0,28.55,77.19,170.16693
2018-02-06,0,0,28.55,77.19,234.4291
2018-02-07,0,0,28.55,77.19,200.49927
2018-02-08,0,0,28.55,77.19,230.63063
2018-02-09,0,0,28.55,77.19,169.2091
2018-02-10,0,0,28.55,77.19,127.63031
2018-02-11,0,0,28.55,77.19,265.04178
2018-02-12,0,0,28.55,77.19,482.48828
2018-02-13,0,0,28.55,77.19,307.88083
2018-02-14,0,0,28.55,77.19,464.36044
2018-02-15,0,0,28.55,77.19,403.03616
2018-02-16,0,0,28.55,77.19,316.83286
2018-02-17,0,0,28.55,77.19,302.05502
2018-02-18,0,0,28.55,77.19,248.73569
2018-02-19,0,0,28.55,77.19,185.35971
2018-02-20,0,0,28.55,77.19,189.31648
2018-02-21,0,0,28.55,77.19,163.22195
2018-02-22,0,0,28.55,77.19,142.86815
2018-02-23,0,0,28.55,77.19,165.998
2018-02-24,0,0,28.55,77.19,251.32542
2018-02-25,0,0,28.55,77.19,414.1876
2018-02-26,0,0,28.55,77.19,513.7485
2018-02-27,0,0,28.55,77.19,380.39685
2018-02-28,0,0,28.55,77.19,265.91537
2018-03-01,0,0,28.55,77.19,191.41986
2018-03-02,0,0,28.55,77.19,275.45813
2018-03-03,0,0,28.55,77.19,238.47328
2018-03-04,0,0,28.55,77.19,312.4583
2018-03-05,0,0,28.55,77.19,630.3712
2018-03-06,0,0,28.55,77.19,621.0317
2018-03-07,0,0,28.55,77.19,378.43933
2018-03-08,0,0,28.55,77.19,224.57324
2018-03-09,0,0,28.55,77.19,323.46234
2018-03-10,0,0,28.55,77.19,350.2342
2018-03-11,0,0,28.55,77.19,323.69815
2018-03-12,0,0,28.55,77.19,324.3061
2018-03-13,0,0,28.55,77.19,223.00887
2018-03-14,0,0,28.55,77.19,194.66042
2018-03-15,0,0,28.55,77.19,274.54813
2018-03-16,0,0,28.55,77.19,423.1464
2018-03-17,0,0,28.55,77.19,711.0698
2018-03-18,0,0,28.55,77.19,434.80276
2018-03-19,0,0,28.55,77.19,253.33841
2018-03-20,0,0,28.55,77.19,267.8565
2018-03-21,0,0,28.55,77.19,457.67862
2018-03-22,0,0,28.55,77.19,630.23206
2018-03-23,0,0,28.55,77.19,940.1353
2018-03-24,0,0,28.55,77.19,735.2142
2018-03-25,0,0,28.55,77.19,910.78046
2018-03-26,0,0,28.55,77.19,653.4179
2018-03-27,0,0,28.55,77.19,430.95862
2018-03-28,0,0,28.55,77.19,407.82248
2018-03-29,0,0,28.55,77.19,668.83264
2018-03-30,0,0,28.55,77.19,490.0463
2018-03-31,0,0,28.55,77.19,569.31445
