date,number,surface,latitude,longitude,blh
2005-09-16,0,0,60.2,24.96,840.6718
2005-09-17,0,0,60.2,24.96,678.0923
2005-09-18,0,0,60.2,24.96,1005.01556
2005-09-19,0,0,60.2,24.96,421.03748
2005-09-20,0,0,60.2,24.96,660.05994
2005-09-21,0,0,60.2,24.96,777.1897
2005-09-22,0,0,60.2,24.96,529.3529
2005-09-23,0,0,60.2,24.96,668.1737
2005-09-24,0,0,60.2,24.96,631.54596
2005-09-25,0,0,60.2,24.96,320.91342
2005-09-26,0,0,60.2,24.96,402.0868
2005-09-27,0,0,60.2,24.96,387.69495
2005-09-28,0,0,60.2,24.96,518.3248
2005-09-29,0,0,60.2,24.96,579.2826
2005-09-30,0,0,60.2,24.96,178.51138
2005-10-01,0,0,60.2,24.96,259.70905
2005-10-02,0,0,60.2,24.96,400.54745
2005-10-03,0,0,60.2,24.96,655.451
2005-10-04,0,0,60.2,24.96,350.33786
2005-10-05,0,0,60.2,24.96,291.05267
2005-10-06,0,0,60.2,24.96,678.77527
2005-10-07,0,0,60.2,24.96,475.6746
2005-10-08,0,0,60.2,24.96,471.5982
2005-10-09,0,0,60.2,24.96,512.338
2005-10-10,0,0,60.2,24.96,521.0082
2005-10-11,0,0,60.2,24.96,391.7815
2005-10-12,0,0,60.2,24.96,281.65015
2005-10-13,0,0,60.2,24.96,195.68387
2005-10-14,0,0,60.2,24.96,411.3373
2005-10-15,0,0,60.2,24.96,1259.3679
2005-10-16,0,0,60.2,24.96,1064.859
2005-10-17,0,0,60.2,24.96,550.6509
2005-10-18,0,0,60.2,24.96,285.36102
2005-10-19,0,0,60.2,24.96,243.70984
2005-10-20,0,0,60.2,24.96,628.29175
2005-10-21,0,0,60.2,24.96,958.7072
2005-10-22,0,0,60.2,24.96,451.83603
2005-10-23,0,0,60.2,24.96,600.1791
2005-10-24,0,0,60.2,24.96,701.35205
2005-10-25,0,0,60.2,24.96,539.37286
2005-10-26,0,0,60.2,24.96,944.09
2005-10-27,0,0,60.2,24.96,616.707
2005-10-28,0,0,60.2,24.96,509.18756
2005-10-29,0,0,60.2,24.96,621.7765
2005-10-30,0,0,60.2,24.96,621.60455
2005-10-31,0,0,60.2,24.96,565.3955
2005-11-01,0,0,60.2,24.96,418.09656
2005-11-02,0,0,60.2,24.96,399.33704
2005-11-03,0,0,60.2,24.96,487.70496
2005-11-04,0,0,60.2,24.96,430.82343
2005-11-05,0,0,60.2,24.96,511.4206
2005-11-06,0,0,60.2,24.96,593.9478
2005-11-07,0,0,60.2,24.96,552.87384
2005-11-08,0,0,60.2,24.96,575.24066
2005-11-09,0,0,60.2,24.96,749.5092
2005-11-10,0,0,60.2,24.96,882.4365
2005-11-11,0,0,60.2,24.96,736.171
2005-11-12,0,0,60.2,24.96,592.6899
2005-11-13,0,0,60.2,24.96,864.5732
2005-11-14,0,0,60.2,24.96,1064.6826
2005-11-15,0,0,60.2,24.96,1039.5094
2005-11-16,0,0,60.2,24.96,418.7334
2005-11-17,0,0,60.2,24.96,222.10103
2005-11-18,0,0,60.2,24.96,488.99295
2005-11-19,0,0,60.2,24.96,419.49493
2005-11-20,0,0,60.2,24.96,181.77664
2005-11-21,0,0,60.2,24.96,216.51286
2005-11-22,0,0,60.2,24.96,179.60132
2005-11-23,0,0,60.2,24.96,459.097
2005-11-24,0,0,60.2,24.96,690.6055
2005-11-25,0,0,60.2,24.96,641.67004
2005-11-26,0,0,60.2,24.96,429.1616
2005-11-27,0,0,60.2,24.96,328.73157
2005-11-28,0,0,60.2,24.96,608.8358
2005-11-29,0,0,60.2,24.96,699.55096
2005-11-30,0,0,60.2,24.96,695.1704
2005-12-01,0,0,60.2,24.96,237.57387
2005-12-02,0,0,60.2,24.96,487.148
2005-12-03,0,0,60.2,24.96,448.00488
2005-12-04,0,0,60.2,24.96,329.1148
2005-12-05,0,0,60.2,24.96,602.986
2005-12-06,0,0,60.2,24.96,466.64014
2005-12-07,0,0,60.2,24.96,492.47223
2005-12-08,0,0,60.2,24.96,785.91254
2005-12-09,0,0,60.2,24.96,576.52295
2005-12-10,0,0,60.2,24.96,500.68622
2005-12-11,0,0,60.2,24.96,171.49335
2005-12-12,0,0,60.2,24.96,795.3135
2005-12-13,0,0,60.2,24.96,603.9529
2005-12-14,0,0,60.2,24.96,231.81874
2005-12-15,0,0,60.2,24.96,210.56097
2005-12-16,0,0,60.2,24.96,372.4775
2005-12-17,0,0,60.2,24.96,233.40384
2005-12-18,0,0,60.2,24.96,276.0256
2005-12-19,0,0,60.2,24.96,213.90047
2005-12-20,0,0,60.2,24.96,208.15286
2005-12-21,0,0,60.2,24.96,194.81833
2005-12-22,0,0,60.2,24.96,135.81143
2005-12-23,0,0,60.2,24.96,212.07843
2005-12-24,0,0,60.2,24.96,537.6825
2005-12-25,0,0,60.2,24.96,317.51144
2005-12-26,0,0,60.2,24.96,736.2372
2005-12-27,0,0,60.2,24.96,419.1029
2005-12-28,0,0,60.2,24.96,614.52094
2005-12-29,0,0,60.2,24.96,688.8467
2005-12-30,0,0,60.2,24.96,358.17487
2005-12-31,0,0,60.2,24.96,480.60086
2006-01-01,0,0,60.2,24.96,676.0737
2006-01-02,0,0,60.2,24.96,395.20123
2006-01-03,0,0,60.2,24.96,134.57126
2006-01-04,0,0,60.2,24.96,106.32501
2006-01-05,0,0,60.2,24.96,108.62787
2006-01-06,0,0,60.2,24.96,201.09938
2006-01-07,0,0,60.2,24.96,172.38882
2006-01-08,0,0,60.2,24.96,227.49797
2006-01-09,0,0,60.2,24.96,362.24533
2006-01-10,0,0,60.2,24.96,594.20917
2006-01-11,0,0,60.2,24.96,690.9404
2006-01-12,0,0,60.2,24.96,712.29626
2006-01-13,0,0,60.2,24.96,282.64655
2006-01-14,0,0,60.2,24.96,307.68524
2006-01-15,0,0,60.2,24.96,462.51382
2006-01-16,0,0,60.2,24.96,213.71448
2006-01-17,0,0,60.2,24.96,601.9942
2006-01-18,0,0,60.2,24.96,933.2888
2006-01-19,0,0,60.2,24.96,741.84393
2006-01-20,0,0,60.2,24.96,510.2053
2006-01-21,0,0,60.2,24.96,484.55927
2006-01-22,0,0,60.2,24.96,290.46344
2006-01-23,0,0,60.2,24.96,342.28873
2006-01-24,0,0,60.2,24.96,769.152
2006-01-25,0,0,60.2,24.96,417.96674
2006-01-26,0,0,60.2,24.96,682.43665
2006-01-27,0,0,60.2,24.96,766.6082
2006-01-28,0,0,60.2,24.96,417.20334
2006-01-29,0,0,60.2,24.96,483.61902
2006-01-30,0,0,60.2,24.96,824.014
2006-01-31,0,0,60.2,24.96,225.18668
2006-02-01,0,0,60.2,24.96,220.40794
2006-02-02,0,0,60.2,24.96,360.2592
2006-02-03,0,0,60.2,24.96,436.7016
2006-02-04,0,0,60.2,24.96,375.26202
2006-02-05,0,0,60.2,24.96,214.50787
2006-02-06,0,0,60.2,24.96,164.69029
2006-02-07,0,0,60.2,24.96,342.65704
2006-02-08,0,0,60.2,24.96,389.85767
2006-02-09,0,0,60.2,24.96,318.37308
2006-02-10,0,0,60.2,24.96,146.96866
2006-02-11,0,0,60.2,24.96,94.777214
2006-02-12,0,0,60.2,24.96,90.11416
2006-02-13,0,0,60.2,24.96,224.43057
2006-02-14,0,0,60.2,24.96,240.48218
2006-02-15,0,0,60.2,24.96,339.2233
2006-02-16,0,0,60.2,24.96,570.4126
2006-02-17,0,0,60.2,24.96,561.0262
2006-02-18,0,0,60.2,24.96,313.29172
2006-02-19,0,0,60.2,24.96,200.80199
2006-02-20,0,0,60.2,24.96,127.782524
2006-02-21,0,0,60.2,24.96,244.52135
2006-02-22,0,0,60.2,24.96,319.46872
2006-02-23,0,0,60.2,24.96,298.89514
2006-02-24,0,0,60.2,24.96,219.22104
2006-02-25,0,0,60.2,24.96,348.0128
2006-02-26,0,0,60.2,24.96,118.87985
2006-02-27,0,0,60.2,24.96,132.5937
2006-02-28,0,0,60.2,24.96,224.2222
2006-03-01,0,0,60.2,24.96,230.18454
2006-03-02,0,0,60.2,24.96,443.4092
2006-03-03,0,0,60.2,24.96,597.9631
2006-03-04,0,0,60.2,24.96,253.79895
2006-03-05,0,0,60.2,24.96,181.72105
2006-03-06,0,0,60.2,24.96,336.4379
2006-03-07,0,0,60.2,24.96,389.64603
2006-03-08,0,0,60.2,24.96,177.77133
2006-03-09,0,0,60.2,24.96,222.14078
2006-03-10,0,0,60.2,24.96,395.7232
2006-03-11,0,0,60.2,24.96,223.03108
2006-03-12,0,0,60.2,24.96,303.7586
2006-03-13,0,0,60.2,24.96,338.6094
2006-03-14,0,0,60.2,24.96,311.1654
2006-03-15,0,0,60.2,24.96,425.35425
2006-03-16,0,0,60.2,24.96,196.3969
2006-03-17,0,0,60.2,24.96,102.18298
2006-03-18,0,0,60.2,24.96,269.5103
2006-03-19,0,0,60.2,24.96,793.74774
2006-03-20,0,0,60.2,24.96,787.5955
2006-03-21,0,0,60.2,24.96,521.0193
2006-03-22,0,0,60.2,24.96,379.7973
2006-03-23,0,0,60.2,24.96,143.40547
2006-03-24,0,0,60.2,24.96,235.0885
2006-03-25,0,0,60.2,24.96,250.04231
2006-03-26,0,0,60.2,24.96,299.41437
2006-03-27,0,0,60.2,24.96,251.73553
2006-03-28,0,0,60.2,24.96,296.3262
2006-03-29,0,0,60.2,24.96,148.59908
2006-03-30,0,0,60.2,24.96,288.7727
2006-03-31,0,0,60.2,24.96,359.24625
2006-04-01,0,0,60.2,24.96,454.05194
2006-04-02,0,0,60.2,24.96,430.30823
2006-04-03,0,0,60.2,24.96,321.44446
2006-04-04,0,0,60.2,24.96,327.1952
2006-04-05,0,0,60.2,24.96,242.87564
2006-04-06,0,0,60.2,24.96,332.01312
2006-04-07,0,0,60.2,24.96,397.5738
2006-04-08,0,0,60.2,24.96,374.66724
2006-04-09,0,0,60.2,24.96,419.1833
2006-04-10,0,0,60.2,24.96,431.5661
2006-04-11,0,0,60.2,24.96,348.547
2006-04-12,0,0,60.2,24.96,310.3143
2006-04-13,0,0,60.2,24.96,276.13055
2006-04-14,0,0,60.2,24.96,301.8272
2006-04-15,0,0,60.2,24.96,267.65732
2006-04-16,0,0,60.2,24.96,214.65686
2006-04-17,0,0,60.2,24.96,361.94614
2006-04-18,0,0,60.2,24.96,579.8624
2006-04-19,0,0,60.2,24.96,451.84558
2006-04-20,0,0,60.2,24.96,300.0751
2006-04-21,0,0,60.2,24.96,697.7386
2006-04-22,0,0,60.2,24.96,631.3003
2006-04-23,0,0,60.2,24.96,248.6531
2006-04-24,0,0,60.2,24.96,199.9374
2006-04-25,0,0,60.2,24.96,191.52844
2006-04-26,0,0,60.2,24.96,223.70844
2006-04-27,0,0,60.2,24.96,255.77893
2006-04-28,0,0,60.2,24.96,270.40738
2006-04-29,0,0,60.2,24.96,463.68216
2006-04-30,0,0,60.2,24.96,526.27606
2006-05-01,0,0,60.2,24.96,583.94116
2006-05-02,0,0,60.2,24.96,461.67596
2006-05-03,0,0,60.2,24.96,332.37643
2006-05-04,0,0,60.2,24.96,352.75134
2006-05-05,0,0,60.2,24.96,392.8645
2006-05-06,0,0,60.2,24.96,475.3736
2006-05-07,0,0,60.2,24.96,537.3277
2006-05-08,0,0,60.2,24.96,267.31073
2006-05-09,0,0,60.2,24.96,594.52075
2006-05-10,0,0,60.2,24.96,556.4196
