date,number,surface,latitude,longitude,blh
2008-11-20,0,0,51.53,12.9,1241.2388
2008-11-21,0,0,51.53,12.9,842.79407
2008-11-22,0,0,51.53,12.9,1045.1027
2008-11-23,0,0,51.53,12.9,893.4974
2008-11-24,0,0,51.53,12.9,296.2545
2008-11-25,0,0,51.53,12.9,410.60703
2008-11-26,0,0,51.53,12.9,415.08023
2008-11-27,0,0,51.53,12.9,452.05988
2008-11-28,0,0,51.53,12.9,389.6234
2008-11-29,0,0,51.53,12.9,358.02118
2008-11-30,0,0,51.53,12.9,204.04817
2008-12-01,0,0,51.53,12.9,189.05098
2008-12-02,0,0,51.53,12.9,748.94934
2008-12-03,0,0,51.53,12.9,746.504
2008-12-04,0,0,51.53,12.9,480.6397
2008-12-05,0,0,51.53,12.9,484.41074
2008-12-06,0,0,51.53,12.9,300.41714
2008-12-07,0,0,51.53,12.9,434.89154
2008-12-08,0,0,51.53,12.9,476.01312
2008-12-09,0,0,51.53,12.9,452.41174
2008-12-10,0,0,51.53,12.9,369.40695
2008-12-11,0,0,51.53,12.9,265.26895
2008-12-12,0,0,51.53,12.9,264.3345
2008-12-13,0,0,51.53,12.9,352.66956
2008-12-14,0,0,51.53,12.9,575.8885
2008-12-15,0,0,51.53,12.9,409.12567
2008-12-16,0,0,51.53,12.9,106.61316
2008-12-17,0,0,51.53,12.9,212.96777
2008-12-18,0,0,51.53,12.9,287.55957
2008-12-19,0,0,51.53,12.9,582.7746
2008-12-20,0,0,51.53,12.9,806.83826
2008-12-21,0,0,51.53,12.9,811.38983
2008-12-22,0,0,51.53,12.9,1074.9705
2008-12-23,0,0,51.53,12.9,931.34985
2008-12-24,0,0,51.53,12.9,622.3646
2008-12-25,0,0,51.53,12.9,752.4256
2008-12-26,0,0,51.53,12.9,681.3885
2008-12-27,0,0,51.53,12.9,622.1079
2008-12-28,0,0,51.53,12.9,522.6147
2008-12-29,0,0,51.53,12.9,316.40967
2008-12-30,0,0,51.53,12.9,191.60498
2008-12-31,0,0,51.53,12.9,132.26897
2009-01-01,0,0,51.53,12.9,286.46484
